angDist,_RAJ2000,_DEJ2000,Seq,RAJ2000,DEJ2000,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,[3.6],e_[3.6],[4.5],e_[4.5],[5.8],e_[5.8],[8.0],e_[8.0],[24],e_[24],AKs,alpha,Cl,2M,Simbad,Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,Flag
0.359291,83.7842083,-5.3463056,1975,05 35 08.21,-05 20 46.7,14.23,0.05,12.78,0.03,12.08,0.03,10.98,0.02,10.77,0.02,,,,,,,0.67,,D,2M,Simbad,3017365162844422016,83.78428721967,-5.34636713358,313.15057400,212.79498300,544.52075200,592.45819100,290.84448200,660.31573500,10122
0.039519,83.801125,-5.3458611,1976,05 35 12.27,-05 20 45.1,12.14,0.04,10.96,0.06,10.28,0.05,9.35,0.01,8.85,0.01,8.59,0.04,,,,,0.34,,D,2M,Simbad,3017364436980913152,83.80113533139,-5.34586493351,350.74844400,337.52923600,366.68399000,349.03112800,334.78527800,370.37667800,10023
0.118121,83.8336667,-5.3455,1977,05 35 20.08,-05 20 43.8,12.88,0.02,11.32,0.03,10.39,0.02,9.27,0.01,8.69,0.01,8.51,0.02,,,,,0.64,,D,2M,Simbad,3017365880089965824,83.83368508032,-5.34552723378,394.57034300,376.08136000,411.29779100,,,,10000
0.042529,83.8034167,-5.3454444,1978,05 35 12.82,-05 20 43.6,11.52,0.03,10.48,0.04,9.92,0.03,9.1,0.01,8.59,0.01,7.93,0.02,6.72,0.03,,,0.25,-0.09,D,2M,Simbad,3017364436980916096,83.80340504617,-5.34544218027,363.50305200,348.57955900,386.46481300,368.61776700,352.35342400,383.55642700,10033
0.342499,83.8356667,-5.34525,1980,05 35 20.56,-05 20 42.9,12.55,0.02,11.33,0.03,10.77,0.03,9.8,0.01,9.26,0.01,,,,,,,0.47,,D,2M,Simbad,3017365884399265280,83.83572063154,-5.34532853648,400.01834100,383.83166500,414.27383400,407.09146100,391.82666000,421.31518600,10033
0.458394,83.8270417,-5.3451667,1981,05 35 18.49,-05 20 42.6,12.76,0.03,11.53,0.03,11.0,0.02,10.19,0.01,9.91,0.01,,,,,,,0.52,,D,2M,Simbad,3017365850029113856,83.82716512732,-5.34520003597,397.10559100,380.02194200,416.65704300,400.55999800,382.24386600,416.65179400,10023
0.339954,83.811,-5.3451389,1982,05 35 14.64,-05 20 42.5,11.57,0.02,9.88,0.03,9.01,0.02,8.03,0.01,7.44,0.01,6.8,0.01,5.94,0.01,,,0.87,-0.43,D,2M,Simbad,3017365918756031744,83.81107569266,-5.34508199928,349.32040400,335.67779500,361.00408900,349.83328200,334.05056800,365.03106700,10023
0.153689,83.8169167,-5.3434167,1985,05 35 16.06,-05 20 36.3,10.91,0.03,9.93,0.04,9.4,0.03,8.6,0.01,8.06,0.01,7.46,0.03,,,,,0.19,,D,2M,Simbad,3017365914449685888,83.81695560690,-5.34339875733,342.67041000,327.16839600,361.58566300,352.67013500,333.84637500,380.11361700,10033
0.310065,83.8031667,-5.3430833,1986,05 35 12.76,-05 20 35.1,13.59,0.08,12.32,0.07,11.62,0.09,10.45,0.01,9.79,0.01,,,,,,,0.43,,D,2M,Simbad,3017364441287008256,83.80322768536,-5.34302221605,353.36035200,333.34210200,372.43655400,353.99298100,336.35205100,375.69653300,10012
0.321356,83.7997917,-5.3424722,1987,05 35 11.95,-05 20 32.9,10.93,0.02,9.6,0.03,8.85,0.02,8.19,0.01,7.87,0.01,7.47,0.02,6.57,0.03,,,0.49,-0.97,D,2M,Simbad,3017365197201793280,83.79987196023,-5.34251198044,394.57012900,385.96313500,403.58279400,398.63671900,389.74655200,408.71212800,10033
0.390462,83.811375,-5.3413889,1988,05 35 14.73,-05 20 29.0,12.88,0.05,11.04,0.04,9.85,0.03,8.5,0.01,7.93,0.01,7.41,0.04,,,,,0.81,,D,2M,Simbad,3017365918755613696,83.81148140303,-5.34136565206,427.52310200,393.65487700,459.27703900,423.81088300,394.44229100,457.83648700,10012
0.166297,83.82175,-5.3410556,1989,05 35 17.22,-05 20 27.8,11.63,0.05,10.86,0.05,10.33,0.05,9.74,0.02,9.43,0.02,,,,,,,0.0,,D,2M,Simbad,3017365918755884672,83.82178921157,-5.34103090922,394.52526900,387.21225000,402.85284400,391.86837800,384.14480600,399.43612700,10033
0.271811,83.973125,-5.3408889,1990,05 35 53.55,-05 20 27.2,16.52,0.12,15.2,0.1,14.23,0.06,12.39,0.01,11.46,0.01,11.03,0.03,10.48,0.07,,,0.3,-0.73,D,2M,Simbad,3017362993871998848,83.97307959548,-5.34094937317,383.61557000,338.75534100,436.19070400,376.19793700,340.20230100,434.98580900,10033
0.276556,83.7713333,-5.3400833,1991,05 35 05.12,-05 20 24.3,12.34,0.03,11.25,0.03,10.63,0.02,10.09,0.01,9.74,0.01,9.39,0.02,8.51,0.03,,,0.27,-1.04,D,2M,Simbad,3017365231561559040,83.77140262611,-5.34011701943,388.58688400,377.20886200,400.40557900,386.42721600,378.36273200,396.27371200,10033
0.381060,83.7555417,-5.3395833,1992,05 35 01.33,-05 20 22.5,12.2,0.03,10.97,0.03,10.21,0.03,9.77,0.01,9.24,0.01,8.55,0.01,7.27,0.01,,,0.35,0.04,D,2M,Simbad,3017365334641049344,83.75559547950,-5.33949199261,407.54122900,398.44632000,416.05548100,406.90710400,396.54452500,416.51934800,10033
0.549663,83.7923333,-5.3391111,1993,05 35 10.16,-05 20 20.8,13.56,0.02,12.58,0.03,11.96,0.02,10.81,0.01,10.53,0.01,,,,,,,0.14,,D,2M,Simbad,3017365197201799168,83.79247757441,-5.33916284503,395.31140100,377.67990100,418.04589800,391.25268600,379.05789200,411.34228500,10012
0.200114,83.71025,-5.339,1994,05 34 50.46,-05 20 20.4,11.96,0.02,11.03,0.03,10.44,0.02,9.8,0.01,9.56,0.01,9.28,0.01,8.57,0.02,4.07,0.04,0.08,-1.43,D,2M,Simbad,3209518598040871296,83.71019499276,-5.33899049493,385.24887100,378.02047700,390.62674000,383.68548600,378.39083900,390.16326900,10033
0.283579,83.9008333,-5.339,1995,05 35 36.20,-05 20 20.4,14.15,0.03,12.46,0.03,11.48,0.02,10.28,0.01,9.91,0.01,9.45,0.01,8.48,0.02,,,0.77,-0.77,D,2M,Simbad,3017363165670319360,83.90091171519,-5.33901045558,411.74600200,372.62893700,451.58435100,445.01681500,397.35989400,509.81100500,10033
0.369229,83.7781667,-5.3386389,1996,05 35 06.76,-05 20 19.1,14.48,0.04,13.66,0.03,13.24,0.03,12.26,0.01,11.98,0.02,,,,,,,0.08,,D,2M,Simbad,3017365265913826560,83.77826549564,-5.33860986150,384.72558600,343.31677200,426.67520100,378.00613400,347.12982200,424.63494900,10033
0.245239,83.8054167,-5.3386389,1997,05 35 13.30,-05 20 19.1,11.64,0.02,10.15,0.03,9.41,0.02,8.33,0.01,7.83,0.01,7.31,0.02,6.32,0.05,,,0.69,-0.53,D,2M,Simbad,3017366674670532608,83.80544426120,-5.33857654986,343.63754300,326.13937400,358.31744400,345.59033200,326.90090900,364.11660800,10023
0.178935,83.8807917,-5.3380833,1999,05 35 31.39,-05 20 17.1,13.93,0.05,13.13,0.04,12.63,0.03,11.86,0.02,11.6,0.01,,,,,,,0.0,,D,2M,Simbad,3017365746956561664,83.88077483497,-5.33813008182,406.87686200,389.57650800,428.38296500,415.65576200,391.15069600,437.11456300,10033
0.340639,83.6895833,-5.3350556,2004,05 34 45.50,-05 20 06.2,15.0,0.04,14.28,0.05,13.89,0.05,13.26,0.03,12.88,0.02,,,,,,,0.0,,D,2M,Simbad,3209518662464629376,83.68952954095,-5.33513362746,416.20681800,368.66430700,486.90759300,585.33398400,409.17608600,677.91693100,10033
0.053733,83.8590417,-5.335,2005,05 35 26.17,-05 20 06.0,12.05,0.02,10.62,0.03,9.91,0.02,9.01,0.01,8.66,0.01,8.69,0.04,,,,,0.64,,D,2M,Simbad,3017365781316303104,83.85905533397,-5.33500620528,415.08908100,404.33441200,428.77804600,416.73629800,405.27484100,430.50738500,10033
0.242385,83.8092083,-5.3345833,2006,05 35 14.21,-05 20 04.5,13.52,0.02,11.94,0.03,10.89,0.02,9.52,0.01,9.03,0.01,9.06,0.03,,,,,0.58,,D,2M,Simbad,3017366674659583616,83.80923238381,-5.33452038578,395.15252700,372.75970500,424.00116000,400.15954600,375.45834400,423.00512700,10022
0.176736,83.7089583,-5.3333056,2010,05 34 50.15,-05 19 59.9,14.6,0.03,14.12,0.04,13.75,0.04,13.34,0.02,13.1,0.03,,,,,,,0.0,,D,2M,Simbad,3209518975997993216,83.70890939104,-5.33331182449,393.07605000,358.29339600,428.08923300,398.80777000,370.37316900,434.27209500,10033
0.210663,83.9865,-5.3327222,2011,05 35 56.76,-05 19 57.8,13.54,0.02,12.83,0.03,12.36,0.02,11.6,0.01,11.12,0.01,10.68,0.05,,,,,0.0,,D,2M,Simbad,3017368869386889728,83.98653487455,-5.33276930173,403.22958400,386.35867300,421.57702600,406.50479100,388.91210900,426.64526400,10033
0.510022,83.888375,-5.3326667,2013,05 35 33.21,-05 19 57.6,14.09,0.03,12.7,0.03,11.88,0.02,10.84,0.01,10.36,0.01,10.12,0.05,,,,,0.5,,D,2M,Simbad,3017366120608178048,83.88851316759,-5.33270054942,448.56195100,391.49041700,515.26434300,492.68246500,421.77310200,579.94238300,10033
0.336593,83.9223333,-5.3323056,2014,05 35 41.36,-05 19 56.3,15.68,0.05,14.78,0.05,14.48,0.05,13.67,0.04,13.38,0.03,,,,,,,0.27,,D,2M,Simbad,3017363200030424704,83.92241807581,-5.33234581200,517.40283200,409.70288100,629.47186300,671.05438200,516.68786600,850.52270500,10033
0.198699,83.792875,-5.33225,2015,05 35 10.29,-05 19 56.1,12.97,0.02,11.88,0.03,11.42,0.02,10.62,0.01,10.1,0.01,9.56,0.02,,,,,0.38,,D,2M,Simbad,3017366743390014720,83.79290318465,-5.33229752777,395.13125600,381.30777000,414.67779500,397.48593100,384.95260600,412.87411500,10022
0.248255,83.775625,-5.3320278,2016,05 35 06.15,-05 19 55.3,12.98,0.03,11.94,0.04,11.37,0.03,10.72,0.01,10.28,0.01,,,,,,,0.24,,D,2M,Simbad,3017365265921284352,83.77562976567,-5.33209659635,406.68899500,390.79104600,420.48126200,407.42581200,392.24948100,423.18069500,10021
0.353098,83.8066667,-5.3319167,2017,05 35 13.60,-05 19 54.9,11.05,0.03,9.26,0.03,8.16,0.02,6.89,0.01,6.05,0.01,5.22,0.01,4.37,0.01,,,0.81,0.06,P,2M,Simbad,3017366674673206400,83.80676441079,-5.33190423851,387.17111200,375.05477900,397.93924000,386.77121000,374.65289300,399.63555900,10033
0.552602,83.7932917,-5.3311111,2019,05 35 10.39,-05 19 52.0,12.91,0.07,11.73,0.07,11.13,0.06,10.56,0.01,10.19,0.01,9.98,0.03,,,,,0.41,,D,2M,Simbad,3017366743390012032,83.79340815414,-5.33121168788,394.51513700,371.40451000,410.23962400,392.92077600,373.72296100,412.59884600,10022
0.108366,83.8085417,-5.3310833,2020,05 35 14.05,-05 19 51.9,11.44,0.03,10.64,0.04,10.15,0.04,8.99,0.01,8.65,0.01,,,,,,,0.0,,D,2M,Simbad,3017366670363916928,83.80855328511,-5.33111110378,392.39413500,389.08129900,397.01721200,392.57257100,388.63989300,396.82827800,10033
0.185551,83.781375,-5.3306111,2021,05 35 07.53,-05 19 50.2,14.34,0.04,12.68,0.03,11.83,0.02,10.4,0.01,9.89,0.01,9.62,0.02,,,,,0.82,,D,2M,Simbad,3017365261614613504,83.78135821226,-5.33065985631,400.41003400,335.20517000,466.34140000,383.39041100,309.17559800,456.61999500,10112
0.386736,83.9280417,-5.32925,2025,05 35 42.73,-05 19 45.3,16.06,0.09,14.15,0.05,12.75,0.03,10.58,0.01,9.99,0.01,9.53,0.02,8.54,0.02,,,0.73,-0.53,D,2M,Simbad,3017363303109640704,83.92813768653,-5.32929905684,1375.58838000,745.05444300,2836.50635000,3810.63501000,3355.09351000,4626.51465000,10033
0.198486,83.732625,-5.32925,2026,05 34 55.83,-05 19 45.3,13.6,0.03,12.36,0.03,11.7,0.02,10.78,0.01,10.32,0.01,9.62,0.04,,,,,0.43,,D,2M,Simbad,3017365399053552384,83.73265067522,-5.32929885025,388.65640300,355.36221300,433.84314000,387.66314700,355.90307600,424.93945300,10022
0.402432,84.0437083,-5.3290556,2027,05 36 10.49,-05 19 44.6,11.49,0.02,10.79,0.03,10.59,0.02,10.2,0.01,10.19,0.01,9.99,0.01,10.12,0.04,6.91,0.03,0.09,-2.69,D,2M,Simbad,3017368014699258240,84.04372278070,-5.32916645302,386.84460400,384.40615800,389.37356600,387.38226300,385.50180100,389.37554900,10033
0.359318,83.761375,-5.3289722,2028,05 35 02.73,-05 19 44.3,13.22,0.02,11.71,0.03,10.71,0.02,9.43,0.01,8.85,0.01,8.31,0.01,7.63,0.01,,,0.51,-0.77,D,2M,Simbad,3017365437719986304,83.76145351755,-5.32903425106,95.69646450,87.98633580,103.60748300,112.68322000,102.75155600,125.04330400,10033
0.293892,83.543125,-5.3275556,2032,05 34 10.35,-05 19 39.2,15.55,0.06,14.83,0.06,14.23,0.05,13.3,0.02,12.88,0.02,12.24,0.08,11.33,0.14,,,0.0,-0.53,D,2M,Simbad,3209428811747105792,83.54319283617,-5.32750974707,383.41378800,292.21286000,555.51080300,394.47320600,316.50012200,514.45294200,10033
0.328098,83.819125,-5.3265833,2035,05 35 16.59,-05 19 35.7,12.3,0.03,10.85,0.03,10.0,0.02,9.11,0.01,8.63,0.01,7.94,0.03,,,,,0.55,,D,2M,Simbad,3017366709030057600,83.81921646936,-5.32658671378,405.35571300,390.35684200,422.27438400,405.01055900,388.64178500,423.55850200,10023
0.220614,83.8028333,-5.3265278,2036,05 35 12.68,-05 19 35.5,13.47,0.04,12.11,0.03,11.5,0.02,10.71,0.01,10.37,0.02,,,,,,,0.63,,D,2M,Simbad,3017366674670235264,83.80288367023,-5.32649258418,446.26919600,401.96185300,492.44928000,438.98339800,405.27383400,472.32736200,10023
0.274018,83.791,-5.3261389,2038,05 35 09.84,-05 19 34.1,12.04,0.04,10.89,0.04,10.24,0.03,9.54,0.01,9.06,0.01,8.64,0.01,7.97,0.02,,,0.33,-1.05,D,2M,Simbad,3017366739083370496,83.79105247360,-5.32608354732,669.68029800,582.02429200,832.58783000,737.89489700,636.46856700,878.25201400,10033
0.521381,83.8767917,-5.3261111,2039,05 35 30.43,-05 19 34.0,13.64,0.03,11.56,0.04,10.29,0.02,8.49,0.01,8.0,0.01,7.51,0.01,6.73,0.02,,,1.04,-0.81,D,2M,Simbad,3017366193633159936,83.87693595822,-5.32612964922,389.84384200,332.45593300,462.53668200,370.35788000,334.66540500,426.79718000,10033
0.071185,83.787125,-5.3258611,2040,05 35 08.91,-05 19 33.1,14.2,0.02,13.3,0.03,12.84,0.02,12.15,0.01,11.88,0.03,,,,,,,0.15,,D,2M,Simbad,3017366743390012672,83.78712715858,-5.32588075635,462.13076800,415.86059600,513.65319800,465.74957300,423.50958300,528.93859900,10012
0.317571,83.7994167,-5.3238889,2045,05 35 11.86,-05 19 26.0,11.03,0.03,9.73,0.04,8.99,0.02,8.01,0.01,7.47,0.01,6.77,0.01,5.58,0.01,,,0.45,-0.03,D,2M,Simbad,3017366743390000896,83.79949625617,-5.32392772069,337.85998500,328.36969000,350.14364600,338.65524300,327.47094700,353.06958000,10033
0.593007,83.948375,-5.3206944,2048,05 35 47.61,-05 19 14.5,12.97,0.02,11.74,0.03,11.0,0.02,10.16,0.01,9.68,0.01,9.25,0.01,8.21,0.05,,,0.37,-0.62,D,2M,Simbad,3017363273055378176,83.94854032806,-5.32070037521,387.33309900,377.31738300,400.70138500,383.90579200,373.86102300,396.56198100,10033
0.270848,83.798375,-5.3201111,2050,05 35 11.61,-05 19 12.4,,,12.67,0.06,11.87,0.04,10.44,0.01,9.89,0.01,,,,,,,0.0,,P,2M,Simbad,3017366743389543936,83.79843282660,-5.32006267266,305.81808500,257.79077100,387.65618900,336.28451500,250.79066500,4854.65625000,10121
0.354617,83.852625,-5.31925,2051,05 35 24.63,-05 19 09.3,12.06,0.03,10.92,0.04,10.3,0.03,9.43,0.01,8.99,0.01,9.01,0.06,,,,,0.34,,D,2M,Simbad,3017366017528606720,83.85268202982,-5.31933049057,413.02880900,398.21008300,426.17691000,408.05014000,396.57812500,419.80059800,10033
2.277156,83.852625,-5.31925,2051,05 35 24.63,-05 19 09.3,12.06,0.03,10.92,0.04,10.3,0.03,9.43,0.01,8.99,0.01,9.01,0.06,,,,,0.34,,D,2M,Simbad,3017366090553947264,83.85200328551,-5.31938001611,707.87646500,540.51361100,937.62194800,3129.28540000,2373.26245000,4086.55151000,10033
0.141586,83.7919583,-5.3173611,2054,05 35 10.07,-05 19 02.5,14.73,0.02,13.69,0.03,12.88,0.02,11.77,0.01,11.35,0.01,,,,,,,0.08,,D,2M,Simbad,3017366743382334720,83.79199514070,-5.31734691427,368.84231600,335.65985100,414.66088900,,,,10000
0.236139,83.868375,-5.3171944,2055,05 35 28.41,-05 19 01.9,13.32,0.03,12.68,0.04,12.3,0.04,11.8,0.03,11.31,0.02,,,,,,,0.0,,D,2M,Simbad,3017366399791589888,83.86840526895,-5.31725266013,406.30206300,392.11071800,424.07589700,409.28845200,393.28540000,425.82421900,10033
0.203213,83.7665,-5.3166667,2057,05 35 03.96,-05 19 00.0,13.27,0.03,12.24,0.03,11.74,0.02,10.96,0.01,10.52,0.01,10.1,0.01,9.25,0.03,,,0.29,-0.89,D,2M,Simbad,3017365540799183744,83.76652455023,-5.31661581924,389.98986800,375.90152000,404.89758300,386.43917800,373.20816000,403.30053700,10033
0.183172,83.8671667,-5.3158333,2062,05 35 28.12,-05 18 57.0,13.5,0.03,11.19,0.06,9.68,0.04,8.11,0.01,7.6,0.01,7.2,0.01,6.62,0.02,,,1.18,-1.14,D,2M,Simbad,3017366395486076032,83.86720082032,-5.31587117706,1117.56970000,669.29144300,2676.24585000,2596.97705000,2187.49316000,3079.20532000,10033
0.357721,83.8479583,-5.3157778,2063,05 35 23.51,-05 18 56.8,11.99,0.02,11.12,0.03,10.79,0.02,10.21,0.01,9.99,0.01,8.83,0.04,,,,,0.21,,D,2M,Simbad,3017366090553947392,83.84803025729,-5.31584665041,397.33108500,390.59225500,406.11569200,397.08969100,389.05032300,405.85553000,10033
0.140167,83.8727083,-5.3127222,2067,05 35 29.45,-05 18 45.8,14.22,0.03,12.19,0.04,10.83,0.02,8.61,0.01,7.98,0.01,7.24,0.01,6.07,0.01,,,0.91,0.07,D,2M,Simbad,3017366395486078976,83.87274736373,-5.31272045081,376.63903800,320.04126000,510.38497900,999.12310800,370.43261700,1308.74390000,10133
0.366445,83.5855,-5.3124167,2070,05 34 20.52,-05 18 44.7,14.05,0.03,12.44,0.03,11.42,0.02,10.13,0.01,9.73,0.01,9.13,0.01,8.45,0.03,5.53,0.02,0.64,-0.87,D,2M,Simbad,3209426028608274304,83.58554981461,-5.31250558787,491.09057600,421.45709200,583.11480700,485.00976600,425.82641600,558.26416000,10033
0.384298,83.7082083,-5.3123056,2071,05 34 49.97,-05 18 44.3,8.78,0.02,8.0,0.04,7.3,0.02,6.02,0.01,5.52,0.01,5.1,0.01,4.44,0.01,2.79,0.01,0.0,-1.03,D,2M,Simbad,3209519074780594432,83.70825961337,-5.31239932800,385.60055500,383.28601100,388.53250100,386.03637700,383.30560300,388.37054400,10033
0.310776,83.8489167,-5.3110556,2074,05 35 23.74,-05 18 39.8,12.6,0.03,11.6,0.04,11.04,0.03,9.88,0.01,9.48,0.01,8.94,0.04,,,,,0.21,,D,2M,Simbad,3017366090553945856,83.84899928140,-5.31108188739,409.77169800,399.96801800,421.70971700,410.03231800,398.98867800,419.62155200,10033
0.315071,83.8275417,-5.3097222,2076,05 35 18.61,-05 18 35.0,14.19,0.03,12.77,0.03,11.96,0.02,11.05,0.03,10.82,0.02,,,,,,,0.55,,D,2M,Simbad,3017366812111672320,83.82760512054,-5.30978279698,515.02343800,401.97979700,868.88226300,771.00140400,507.15481600,1010.49420000,10033
0.294018,83.95775,-5.3085556,2080,05 35 49.86,-05 18 30.8,12.76,0.02,11.59,0.03,10.84,0.02,9.87,0.01,9.18,0.01,8.79,0.01,7.8,0.01,4.35,0.02,0.28,-0.53,D,2M,Simbad,3017369148570628608,83.95782573986,-5.30858695019,381.23880000,371.86694300,391.44512900,381.18783600,370.60601800,394.02453600,10033
0.354439,84.1095,-5.3083056,2081,05 36 26.28,-05 18 29.9,13.41,0.02,12.72,0.03,12.4,0.02,11.78,0.01,11.49,0.01,11.19,0.02,10.39,0.02,6.75,0.03,0.0,-1.25,D,2M,Simbad,3017356744705067776,84.10950017409,-5.30840405523,397.66299400,383.59231600,408.60659800,393.54614300,382.23840300,402.19079600,10033
0.143658,83.763125,-5.3083056,2082,05 35 03.15,-05 18 29.9,12.7,0.02,11.79,0.03,11.5,0.02,10.99,0.01,10.78,0.01,10.61,0.02,,,,,0.29,,D,2M,Simbad,3017365540799887104,83.76316107509,-5.30832298225,389.11581400,383.13455200,397.47558600,389.36468500,380.47338900,397.52282700,10033
0.252528,84.0792917,-5.3079444,2083,05 36 19.03,-05 18 28.6,14.16,0.02,13.59,0.04,13.27,0.03,12.92,0.01,12.72,0.01,12.5,0.05,11.95,0.08,8.27,0.09,0.0,-1.73,D,2M,Simbad,3017368530095330432,84.07923004879,-5.30797834416,373.03088400,357.11401400,386.28607200,372.05487100,357.84365800,391.98480200,10033
0.438448,83.7832083,-5.3073333,2084,05 35 07.97,-05 18 26.4,14.77,0.02,13.66,0.03,13.07,0.02,12.2,0.04,11.84,0.03,,,,,,,0.31,,D,2M,Simbad,3017366949548429312,83.78331303434,-5.30739620973,387.09484900,338.97210700,455.87329100,699.96875000,412.75930800,995.42852800,10033
0.130683,83.758625,-5.3062778,2086,05 35 02.07,-05 18 22.6,12.97,0.02,11.88,0.03,11.43,0.02,10.84,0.01,10.6,0.01,10.25,0.01,9.59,0.02,,,0.38,-1.39,D,2M,Simbad,3017365536492509440,83.75863979780,-5.30631097589,568.76605200,430.46777300,713.33929400,510.02291900,404.65243500,739.78137200,10022
0.210537,83.8867917,-5.3054444,2088,05 35 32.83,-05 18 19.6,13.96,0.03,12.42,0.03,11.7,0.02,10.83,0.01,10.53,0.01,9.57,0.03,,,,,0.78,,D,2M,Simbad,3017366429845822592,83.88682157456,-5.30549475224,572.48077400,470.73968500,730.33905000,506.42639200,437.41488600,569.25225800,10033
0.606266,83.864625,-5.3052778,2089,05 35 27.51,-05 18 19.0,14.84,0.04,13.02,0.03,12.15,0.02,11.23,0.01,10.88,0.01,,,,,,,1.02,,D,2M,Simbad,3017366468511065344,83.86477508561,-5.30535543957,1049.81189000,608.47070300,1753.85449000,564.92260700,555.02600100,647.26818800,10122
0.464456,83.8714583,-5.305,2090,05 35 29.15,-05 18 18.0,14.76,0.04,13.67,0.03,13.09,0.02,12.49,0.02,11.94,0.03,,,,,,,0.3,,D,2M,Simbad,3017366429845817088,83.87153644197,-5.30510291278,427.92559800,364.75723300,501.23223900,823.76898200,548.64624000,1168.25293000,10133
0.215071,83.6967083,-5.3026944,2092,05 34 47.21,-05 18 09.7,14.53,0.04,13.9,0.06,13.6,0.04,13.23,0.03,13.02,0.02,,,,,,,0.0,,D,2M,Simbad,3209519280939854848,83.69671395264,-5.30275387610,402.96777300,379.48965500,427.68267800,394.34481800,366.60998500,416.64117400,10033
0.378870,83.9425417,-5.3023611,2095,05 35 46.21,-05 18 08.5,12.19,0.03,,,10.86,0.03,10.39,0.01,10.02,0.01,9.8,0.02,9.03,0.05,,,,-1.32,D,2M,Simbad,3017369212984205952,83.94264739401,-5.30236112980,387.43759200,383.86312900,391.90377800,387.07492100,382.61947600,390.86370800,10033
0.087926,83.8779167,-5.302,2096,05 35 30.70,-05 18 07.2,12.42,0.02,11.35,0.03,10.91,0.02,10.31,0.01,9.81,0.01,9.34,0.02,,,,,0.37,,D,2M,Simbad,3017366434151324288,83.87793771017,-5.30198739593,396.85491900,388.16619900,406.52664200,396.23016400,386.29748500,403.50106800,10033
0.251656,83.8621667,-5.3018889,2097,05 35 26.92,-05 18 06.8,14.1,0.03,12.64,0.03,11.9,0.02,11.07,0.01,10.57,0.01,10.44,0.08,,,,,0.66,,D,2M,Simbad,3017366464205549696,83.86223296204,-5.30191199663,366.98996000,295.45001200,464.19766200,1547.33655000,978.21722400,1784.23413000,10133
0.386559,83.8279167,-5.3005556,2098,05 35 18.70,-05 18 02.0,13.04,0.04,11.74,0.05,10.97,0.03,10.13,0.01,9.9,0.01,9.46,0.03,,,,,0.44,,D,2M,Simbad,3017366910881806976,83.82787147504,-5.30045812127,388.17181400,355.69906600,419.27127100,406.46612500,376.58325200,438.48492400,10033
1.666625,83.8279167,-5.3005556,2098,05 35 18.70,-05 18 02.0,13.04,0.04,11.74,0.05,10.97,0.03,10.13,0.01,9.9,0.01,9.46,0.03,,,,,0.44,,D,2M,Simbad,3017366915175098752,83.82828735989,-5.30083507762,368.75515700,333.39108300,412.96398900,373.72692900,341.85247800,410.81295800,10033
0.403584,83.86025,-5.2990556,2100,05 35 26.46,-05 17 56.6,12.36,0.05,10.87,0.05,,,9.11,0.01,8.66,0.01,8.21,0.01,7.25,0.04,,,,-0.72,D,2M,Simbad,3017366468511064960,83.86035036572,-5.29900480123,390.30307000,378.31799300,401.92266800,392.05618300,383.67459100,403.84848000,10033
0.370577,83.8725833,-5.2986944,2101,05 35 29.42,-05 17 55.3,14.26,0.03,13.07,0.04,12.42,0.03,11.44,0.02,10.98,0.03,,,,,,,0.38,,D,2M,Simbad,3017366498565334400,83.87268143219,-5.29872677999,380.01785300,334.90856900,455.41912800,373.34722900,330.08694500,436.36218300,10033
0.137797,83.7634167,-5.2981389,2102,05 35 03.22,-05 17 53.3,13.34,0.03,12.33,0.03,11.72,0.02,10.73,0.01,10.33,0.01,10.23,0.02,,,,,0.16,,D,2M,Simbad,3209520625265431424,83.76345511907,-5.29813760047,394.03979500,378.75451700,408.93649300,398.52792400,383.37811300,412.08252000,10033
0.569399,83.8151667,-5.2963889,2104,05 35 15.64,-05 17 47.0,12.72,0.03,10.93,0.03,10.03,0.02,8.82,0.01,8.52,0.01,8.23,0.01,7.61,0.02,3.26,0.02,0.95,-1.45,D,2M,Simbad,3017366880827931136,83.81531620111,-5.29644234603,372.57302900,338.33804300,410.06781000,,,,99
0.269092,83.825875,-5.2958056,2109,05 35 18.21,-05 17 44.9,14.07,0.02,12.1,0.03,10.92,0.02,9.45,0.01,8.92,0.01,8.42,0.01,7.7,0.04,4.07,0.03,0.99,-0.83,D,2M,Simbad,3017366910881808512,83.82594939877,-5.29581555966,600.56732200,490.86676000,708.49762000,672.31469700,545.22717300,833.53460700,10033
0.503056,83.81775,-5.2955278,2110,05 35 16.26,-05 17 43.9,14.01,0.03,12.46,0.03,11.74,0.03,10.85,0.01,10.54,0.01,,,,,,,0.79,,D,2M,Simbad,3017366910881807744,83.81786437520,-5.29560877133,515.62377900,447.45016500,601.02404800,418.77413900,390.20904500,486.58163500,10021
