_RAJ2000,_DEJ2000,recno,Seq,Cloud,ID,Av,alpha,Tbol,Lbol,alpha0,Tbol0,Lbol0,AGB?,Core?,F1.25,e_F1.25,F1.65,e_F1.65,F2.17,e_F2.17,F3.6,e_F3.6,F4.5,e_F4.5,F5.8,e_F5.8,F8.0,e_F8.0,F24,e_F24,F70,e_F70,F0.36,e_F0.36,F0.44,e_F0.44,F0.55,e_F0.55,F0.64,e_F0.64,F0.665,e_F0.665,F0.79,e_F0.79,F0.914,e_F0.914,F0.96,e_F0.96,F3.4,e_F3.4,F5.0,e_F5.0,F6.7,e_F6.7,F12,e_F12,F14,e_F14,F22,e_F22,F160,e_F160,F350,e_F350,F450,e_F450,F850,e_F850,F1100,e_F1100,F1200,e_F1200,F1300,e_F1300,SED,SimbadName,_RA,_DE
246.86625,-24.659167,2221,2221,Ophiuchus,J162727.9-243933,9.8,2.29,260.0,5.0,2.11,280.0,7.1,N,Y,0.38,0.019,3.5,0.33,47.0,2.8,730.0,100.0,1800.0,170.0,2900.0,240.0,2300.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,100.0,,,59000.0,1300.0,,,,,,,1200.0,120.0,360,36.0,,,,,SED,SSTc2d J162727.9-243933,246.8662,-24.6592
246.868333,-24.455833,2222,2222,Ophiuchus,J162728.4-242721,9.8,-0.03,310.0,0.48,-0.14,450.0,0.63,N,Y,0.81,0.097,12.0,1.1,61.0,3.5,190.0,15.0,270.0,17.0,380.0,21.0,480.0,25.0,710.0,75.0,8800,960.0,,,,,,,,,,,,,,,,,,,,,,,530.0,5.9,,,860.0,15.0,,,,,,,,,950,95.0,,,,,SED,SSTc2d J162728.4-242721,246.8683,-24.4558
246.874583,-24.56,2223,2223,Ophiuchus,J162729.9-243336,28.9,-1.38,1000.0,0.0099,-2.02,1600.0,0.093,Y,-,0.053,0.0026,0.6,0.061,7.1,0.4,22.0,1.5,22.0,1.5,20.0,1.4,11.0,1.2,0.87,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTc2d J162729.9-243336,246.8746,-24.56
246.875417,-24.461944,2224,2224,Ophiuchus,J162730.1-242743,9.8,-0.12,500.0,0.97,-0.03,620.0,1.5,N,Y,1.2,0.074,25.0,1.4,160.0,8.7,740.0,53.0,1200.0,72.0,1600.0,87.0,2000.0,140.0,1700.0,190.0,7000,790.0,,,,,,,,,,,,,,,,,,,,,,,1600.0,21.0,,,2500.0,44.0,,,,,,,4600.0,460.0,620,62.0,,,,,SED,SSTc2d J162730.1-242743,246.8754,-24.4619
246.878333,-24.415278,2225,2225,Ophiuchus,J162730.8-242455,9.8,-0.14,930.0,0.088,-0.69,1400.0,0.2,N,-,13.0,0.75,43.0,2.4,63.0,3.4,56.0,3.9,58.0,4.0,66.0,4.2,120.0,6.5,360.0,38.0,520,98.0,,,,,,,,,,,,,,,,,,,,,,,97.0,3.9,,,290.0,15.0,,,,,,,,,,,,,,,SED,SSTc2d J162730.8-242455,246.8783,-24.4153
246.87875,-24.459167,2226,2226,Ophiuchus,J162730.9-242733,9.8,0.88,450.0,0.037,0.67,500.0,0.055,N,-,0.097,0.0048,0.2,0.01,0.76,0.11,14.0,1.0,41.0,2.2,77.0,3.8,120.0,6.2,230.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTc2d J162730.9-242733,246.8787,-24.4592
246.88375,-24.495278,2227,2227,Ophiuchus,J162732.1-242943,23.9,-0.52,850.0,0.0057,-1.24,1400.0,0.031,N,-,0.073,0.0036,0.1,0.076,4.1,0.23,8.3,0.58,9.1,0.6,9.2,0.61,8.5,0.6,23.0,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0,,,,,,,,,,,,,,,SED,SSTc2d J162732.1-242943,246.8837,-24.4953
246.885833,-24.556389,2228,2228,Ophiuchus,J162732.6-243323,23.6,-0.92,1100.0,0.029,-1.62,1800.0,0.25,N,-,0.56,0.052,8.2,0.48,29.0,1.6,46.0,3.4,42.0,3.3,37.0,3.0,33.0,2.8,57.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.82,,,82.0,3.8,,,,,,,,,,,,,,,SED,SSTc2d J162732.6-243323,246.8858,-24.5564
246.88625,-24.75,2229,2229,Ophiuchus,J162732.7-244500,18.0,-1.48,1100.0,0.0033,-1.79,1700.0,0.016,N,-,0.16,0.008,0.79,0.07,3.2,0.2,6.3,0.44,6.1,0.43,5.0,0.4,3.1,0.35,2.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTc2d J162732.7-244500,246.8862,-24.75
246.886667,-24.542778,2230,2230,Ophiuchus,J162732.8-243234,23.5,-0.46,910.0,0.044,-1.26,1600.0,0.28,N,-,0.53,0.052,8.2,0.45,28.0,1.5,54.0,3.8,70.0,4.3,85.0,4.8,110.0,5.9,95.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,64.0,2.1,,,97.0,4.6,,,,,,,,,,,,,,,SED,SSTc2d J162732.8-243234,246.8867,-24.5428
246.887917,-24.6875,2231,2231,Ophiuchus,J162733.1-244115,14.4,-0.88,1200.0,0.47,-1.4,1700.0,1.9,N,-,47.0,2.7,230.0,12.0,500.0,27.0,570.0,42.0,490.0,40.0,470.0,37.0,560.0,39.0,720.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,730.0,11.0,,,1000.0,23.0,,,,,,,,,,,,,,,SED,SSTc2d J162733.1-244115,246.8879,-24.6875
246.900417,-24.0825,2232,2232,Ophiuchus,J162736.1-240457,7.5,-1.26,1400.0,0.0079,-1.49,1700.0,0.018,N,-,2.8,0.16,6.1,0.35,8.9,0.52,9.2,0.68,7.0,0.64,7.9,0.62,6.4,0.58,5.5,0.66,,,,,,,,,,,,,,,,,,,,,,,,,6.9,0.48,,,11.0,1.9,,,,,,,,,,,,,,,SED,SSTc2d J162736.1-240457,246.9004,-24.0825
246.9025,-23.973889,2233,2233,Ophiuchus,J162736.6-235826,4.4,-1.23,1700.0,0.013,-1.54,1900.0,0.022,N,-,8.6,0.48,15.0,0.79,16.0,0.88,9.1,0.76,8.1,0.68,7.0,0.62,7.3,0.6,8.2,0.92,,,,,,,,,,,,,,,,,,,,,,,,,9.8,0.68,,,8.0,3.1,,,,,,,,,,,,,,,SED,SSTc2d J162736.6-235826,246.9025,-23.9739
246.905,-24.710278,2234,2234,Ophiuchus,J162737.2-244237,9.8,0.13,460.0,0.12,0.14,560.0,0.18,N,Y,0.054,0.0027,1.6,0.11,17.0,1.0,92.0,6.6,140.0,8.4,160.0,9.3,180.0,9.8,560.0,59.0,850,110.0,,,,,,,,,,,,,,,,,,,,,,,170.0,2.5,,,650.0,14.0,,,,,,,,,130,13.0,,,,,SED,SSTc2d J162737.2-244237,246.905,-24.7103
246.905833,-24.298333,2235,2235,Ophiuchus,J162737.4-241754,7.5,-0.89,1400.0,0.01,-1.17,1700.0,0.023,N,-,3.5,0.2,8.1,0.46,11.0,0.65,11.0,0.78,10.0,0.76,10.0,0.74,12.0,0.8,14.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,9.6,1.1,,,12.0,2.6,,,,,,,,,,,,,,,SED,SSTc2d J162737.4-241754,246.9058,-24.2983
246.909583,-24.616111,2236,2236,Ophiuchus,J162738.3-243658,12.3,-0.73,1100.0,0.35,-1.19,1600.0,1.1,N,-,45.0,2.5,170.0,9.6,330.0,19.0,380.0,27.0,340.0,26.0,330.0,25.0,400.0,27.0,690.0,73.0,920,110.0,,,,,,,,,,,,,,,,,,,,,,,380.0,5.3,,,760.0,16.0,,,,,,,,,,,,,,,SED,SSTc2d J162738.3-243658,246.9096,-24.6161
246.909583,-23.958889,2237,2237,Ophiuchus,J162738.3-235732,6.2,-1.0,1400.0,0.4,-1.31,1700.0,0.78,N,-,170.0,9.5,330.0,24.0,450.0,24.0,400.0,36.0,300.0,30.0,270.0,27.0,320.0,26.0,450.0,47.0,320,84.0,,,,,,,,,,,,,,,,,,,,,,,300.0,5.3,,,580.0,12.0,,,,,,,,,,,,,,,SED,SSTc2d J162738.3-235732,246.9096,-23.9589
246.910833,-24.644167,2238,2238,Ophiuchus,J162738.6-243839,7.4,-0.49,1300.0,0.025,-0.87,1600.0,0.053,N,-,7.8,0.43,17.0,0.95,25.0,1.4,24.0,1.7,22.0,1.6,21.0,1.6,29.0,1.8,88.0,9.2,,,,,,,,,,,,,,,,,,,,,,,,,31.0,0.73,,,93.0,6.3,,,,,,,,,,,,,,,SED,SSTc2d J162738.6-243839,246.9108,-24.6442
246.912083,-24.672222,2239,2239,Ophiuchus,J162738.9-244020,9.8,0.64,320.0,0.06,0.25,470.0,0.083,N,-,0.39,0.049,2.8,0.18,8.1,0.45,16.0,1.1,27.0,1.5,38.0,2.0,53.0,2.6,460.0,48.0,950,120.0,,,,,,,,,,,,,,,,,,,,,,,60.0,1.0,,,430.0,11.0,,,,,,,,,,,,,,,SED,SSTc2d J162738.9-244020,246.9121,-24.6722
246.9125,-23.971667,2240,2240,Ophiuchus,J162739.0-235818,4.8,-1.09,1600.0,0.3,-1.43,1800.0,0.52,N,-,180.0,9.6,330.0,20.0,350.0,18.0,210.0,19.0,170.0,16.0,190.0,16.0,220.0,16.0,210.0,22.0,230,72.0,,,,,,,,,,,,,,,,,,,,,,,200.0,3.2,,,240.0,7.9,,,,,,,,,,,,,,,SED,SSTc2d J162739.0-235818,246.9125,-23.9717
246.914167,-24.654167,2241,2241,Ophiuchus,J162739.4-243915,7.9,-0.37,1000.0,0.37,-0.78,1500.0,0.73,N,-,80.0,4.4,210.0,12.0,270.0,15.0,280.0,24.0,280.0,21.0,330.0,24.0,430.0,25.0,1100.0,120.0,1300,160.0,,,,,,,,,,,,,,,,,,,,,,,470.0,6.5,,,1200.0,18.0,,,,,,,,,,,,,,,SED,SSTc2d J162739.4-243915,246.9142,-24.6542
246.915833,-24.720833,2242,2242,Ophiuchus,J162739.8-244315,9.8,-0.15,570.0,0.72,-0.15,690.0,1.1,N,Y,0.24,0.043,14.0,0.8,170.0,9.2,750.0,55.0,920.0,62.0,1000.0,62.0,1100.0,64.0,2700.0,290.0,3300,370.0,,,,,,,,,,,,,,,,,,,,,,,1200.0,16.0,,,3100.0,57.0,,,,,,,560.0,56.0,130,13.0,,,,,SED,SSTc2d J162739.8-244315,246.9158,-24.7208
246.917083,-24.443333,2243,2243,Ophiuchus,J162740.1-242636,19.4,-0.75,860.0,0.0037,-1.04,1300.0,0.013,N,-,0.06,0.003,0.25,0.013,1.5,0.11,6.3,0.44,7.6,0.48,8.1,0.5,6.2,0.44,6.1,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTc2d J162740.1-242636,246.9171,-24.4433
246.9175,-24.367778,2244,2244,Ophiuchus,J162740.2-242204,2.3,-1.07,1600.0,0.88,-1.18,1700.0,1.1,N,-,670.0,37.0,880.0,56.0,870.0,47.0,780.0,56.0,580.0,50.0,470.0,45.0,480.0,46.0,1000.0,110.0,640,98.0,,,,,,,,,,,,,,,,,,,,,,,660.0,9.1,,,1300.0,30.0,,,,,,,,,,,,,,,SED,SSTc2d J162740.2-242204,246.9175,-24.3678
246.9225,-24.593611,2245,2245,Ophiuchus,J162741.4-243537,15.6,-1.98,1400.0,0.028,-2.34,1900.0,0.15,N,-,3.0,0.23,19.0,1.3,40.0,2.6,39.0,2.7,33.0,2.5,25.0,2.3,15.0,2.0,5.8,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTc2d J162741.4-243537,246.9225,-24.5936
246.923333,-24.778889,2246,2246,Ophiuchus,J162741.6-244644,9.8,0.32,360.0,0.02,0.17,520.0,0.028,N,-,0.21,0.041,0.75,0.066,2.5,0.17,8.3,0.58,14.0,0.78,20.0,1.0,29.0,1.4,69.0,7.3,430,71.0,,,,,,,,,,,,,,,,,,,,,,,26.0,0.6,,,64.0,4.2,,,,,,,,,,,,,,,SED,SSTc2d J162741.6-244644,246.9233,-24.7789
246.92375,-24.726667,2247,2247,Ophiuchus,J162741.7-244336,9.8,-0.2,720.0,0.024,-0.27,830.0,0.041,N,-,0.061,0.003,1.1,0.084,8.1,0.46,28.0,2.0,40.0,2.4,45.0,2.6,55.0,3.0,78.0,8.2,,,,,,,,,,,,,,,,,,,,,,,,,54.0,1.0,,,110.0,3.3,,,,,,,,,,,,,,,SED,SSTc2d J162741.7-244336,246.9237,-24.7267
246.92375,-24.709444,2248,2248,Ophiuchus,J162741.7-244234,13.8,-0.33,710.0,0.0015,-0.57,1100.0,0.0035,N,-,0.063,0.0031,0.14,0.0069,0.6,0.089,1.6,0.12,2.0,0.13,2.3,0.14,2.4,0.15,6.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,2.0,,,,,,,,,,,,,,,SED,SSTc2d J162741.7-244234,246.9237,-24.7094
246.9275,-24.647222,2249,2249,Ophiuchus,J162742.6-243850,10.2,-1.28,1500.0,0.03,-1.66,1900.0,0.095,N,-,8.0,0.45,27.0,1.5,41.0,2.2,31.0,2.2,25.0,2.0,21.0,1.9,20.0,1.8,25.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.46,,,35.0,2.0,,,,,,,,,,,,,,,SED,SSTc2d J162742.6-243850,246.9275,-24.6472
246.932083,-24.718611,2250,2250,Ophiuchus,J162743.7-244307,30.9,-1.78,1100.0,0.022,-2.73,1800.0,0.34,Y,-,0.12,0.0062,3.2,0.18,23.0,1.3,45.0,3.1,38.0,2.9,36.0,2.8,21.0,2.5,1.6,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTc2d J162743.7-244307,246.9321,-24.7186
246.9375,-24.107778,2251,2251,Ophiuchus,J162745.0-240628,9.1,-1.25,1400.0,0.025,-1.5,1800.0,0.066,N,-,7.2,0.39,19.0,1.1,30.0,1.6,31.0,2.4,26.0,2.3,25.0,2.1,18.0,1.8,23.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.37,,,19.0,3.2,,,,,,,,,,,,,,,SED,SSTc2d J162745.0-240628,246.9375,-24.1078
246.940417,-24.748056,2252,2252,Ophiuchus,J162745.7-244453,9.8,0.11,460.0,0.054,0.13,580.0,0.08,N,-,0.18,0.04,1.6,0.12,6.9,0.42,37.0,2.6,59.0,3.4,75.0,4.0,80.0,4.3,200.0,21.0,640,77.0,,,,,,,,,,,,,,,,,,,,,,,95.0,1.4,,,250.0,6.3,,,,,,,,,,,,,,,SED,SSTc2d J162745.7-244453,246.9404,-24.7481
246.9425,-24.528056,2253,2253,Ophiuchus,J162746.2-243141,9.1,-0.88,1400.0,0.017,-1.28,1800.0,0.045,N,-,4.7,0.25,13.0,0.73,20.0,1.1,18.0,1.2,16.0,1.2,15.0,1.1,19.0,1.2,25.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,23.0,1.7,,,22.0,2.8,,,,,,,,,,,,,,,SED,SSTc2d J162746.2-243141,246.9425,-24.5281
246.945833,-24.759722,2254,2254,Ophiuchus,J162747.0-244535,20.3,-0.72,990.0,0.031,-1.3,1600.0,0.17,N,-,0.8,0.062,7.7,0.42,24.0,1.3,41.0,2.9,48.0,3.1,53.0,3.3,50.0,3.1,57.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.82,,,75.0,2.9,,,,,,,,,,,,,,,SED,SSTc2d J162747.0-244535,246.9458,-24.7597
246.950833,-24.706944,2255,2255,Ophiuchus,J162748.2-244225,9.8,1.55,370.0,0.0068,1.1,500.0,0.01,N,-,0.055,0.0028,0.29,0.015,1.1,0.098,1.2,0.086,2.2,0.13,3.6,0.21,14.0,0.74,180.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.36,,,120.0,3.9,,,,,,,,,,,,,,,SED,SSTc2d J162748.2-244225,246.9508,-24.7069
246.957083,-24.4225,2256,2256,Ophiuchus,J162749.7-242521,9.7,-1.28,1400.0,0.052,-1.57,1700.0,0.14,N,-,12.0,0.67,37.0,2.0,58.0,3.0,60.0,4.2,56.0,4.0,51.0,3.9,47.0,3.7,33.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,53.0,1.5,,,69.0,2.4,,,,,,,,,,,,,,,SED,SSTc2d J162749.7-242521,246.9571,-24.4225
246.965417,-24.529167,2257,2257,Ophiuchus,J162751.7-243145,9.8,0.03,540.0,0.7,-0.2,710.0,1.1,N,-,2.1,0.13,34.0,1.9,220.0,12.0,530.0,42.0,710.0,45.0,930.0,52.0,1000.0,55.0,3600.0,380.0,6500,700.0,,,,,,,,,,,,,,,,,,,,,,,800.0,10.0,,,3400.0,41.0,,,,,,,,,,,,,,,SED,SSTc2d J162751.7-243145,246.9654,-24.5292
246.98,-24.4775,2258,2258,Ophiuchus,J162755.2-242839,7.7,-0.91,1400.0,0.029,-1.26,1700.0,0.067,N,-,9.7,0.52,24.0,1.3,32.0,1.7,29.0,2.0,25.0,1.9,25.0,1.8,29.0,2.0,38.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,33.0,0.88,,,55.0,2.7,,,,,,,,,,,,,,,SED,SSTc2d J162755.2-242839,246.98,-24.4775
246.98,-24.0375,2259,2259,Ophiuchus,J162755.2-240215,4.8,-1.06,1600.0,0.0084,-1.36,1800.0,0.015,N,-,4.9,0.27,8.9,0.47,9.9,0.54,6.8,0.59,6.3,0.52,5.6,0.49,6.3,0.48,8.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,5.6,0.43,,,,,,,,,,,,,,,,,,,SED,SSTc2d J162755.2-240215,246.98,-24.0375
246.98125,-24.438056,2260,2260,Ophiuchus,J162755.5-242617,2.4,-1.08,1600.0,0.18,-1.28,1700.0,0.24,N,-,140.0,7.6,190.0,11.0,180.0,1.0,150.0,11.0,150.0,10.0,130.0,9.6,150.0,10.0,140.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,140.0,2.3,,,130.0,4.8,,,,,,,,,,,,,,,SED,SSTc2d J162755.5-242617,246.9812,-24.4381
246.995,-24.587222,2261,2261,Ophiuchus,J162758.8-243514,6.5,-0.63,900.0,0.0018,-0.73,1100.0,0.0028,N,-,0.22,0.011,0.3,0.015,0.59,0.083,2.7,0.19,3.8,0.23,4.3,0.25,3.8,0.23,2.3,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTc2d J162758.8-243514,246.995,-24.5872
247.010417,-23.9175,2262,2262,Ophiuchus,J162802.5-235503,4.3,-1.06,1800.0,0.043,-1.44,2000.0,0.075,N,-,32.0,1.7,56.0,3.0,58.0,3.1,26.0,2.1,14.0,1.7,15.0,1.6,13.0,1.6,48.0,5.1,,,,,,,,,,,,,,,,,,,,,,,,,33.0,0.81,,,44.0,2.1,,,,,,,,,,,,,,,SED,SSTc2d J162802.5-235503,247.0104,-23.9175
247.01875,-24.58,2263,2263,Ophiuchus,J162804.5-243448,26.3,-0.81,860.0,0.011,-1.31,1400.0,0.07,N,-,0.056,0.0028,0.96,0.082,4.7,0.28,18.0,1.3,22.0,1.4,22.0,1.4,17.0,1.2,17.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.47,,,25.0,2.1,,,,,,,,,,,,,,,SED,SSTc2d J162804.5-243448,247.0187,-24.58
247.019583,-24.843056,2264,2264,Ophiuchus,J162804.7-245035,4.5,-0.74,1400.0,0.008,-0.98,1600.0,0.013,N,-,4.2,0.25,6.6,0.38,7.9,0.44,7.3,0.51,7.1,0.5,6.9,0.5,7.9,0.52,15.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,8.1,0.31,,,18.0,1.8,,,,,,,,,,,,,,,SED,SSTc2d J162804.7-245035,247.0196,-24.8431
247.019583,-24.619444,2265,2265,Ophiuchus,J162804.7-243710,13.2,-2.13,1500.0,0.033,-2.43,1900.0,0.14,N,-,5.7,0.33,27.0,1.5,49.0,2.7,43.0,3.0,33.0,2.7,26.0,2.5,14.0,2.3,4.7,0.56,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.25,,,,,,,,,,,,,,,,,,,SED,SSTc2d J162804.7-243710,247.0196,-24.6194
247.033333,-23.884444,2266,2266,Ophiuchus,J162808.0-235304,6.1,-2.3,1900.0,0.14,-2.64,2100.0,0.31,Y,-,86.0,4.7,200.0,10.0,220.0,12.0,78.0,8.1,53.0,5.5,46.0,4.9,32.0,4.3,7.7,0.84,,,,,,,,,,,,,,,,,,,,,,,,,27.0,0.6,,,14.0,2.0,,,,,,,,,,,,,,,SED,SSTc2d J162808.0-235304,247.0333,-23.8844
247.052917,-24.193056,2267,2267,Ophiuchus,J162812.7-241135,9.2,-0.88,1300.0,0.022,-1.27,1700.0,0.057,N,-,5.7,0.32,16.0,0.87,25.0,1.3,24.0,1.7,20.0,1.6,19.0,1.5,23.0,1.6,35.0,3.6,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.52,,,43.0,1.6,,,,,,,,,,,,,,,SED,SSTc2d J162812.7-241135,247.0529,-24.1931
247.056667,-24.527222,2268,2268,Ophiuchus,J162813.6-243138,5.3,-1.55,1500.0,0.0019,-1.46,1800.0,0.0033,N,-,0.9,0.07,1.7,0.11,2.0,0.13,2.3,0.17,2.0,0.15,1.4,0.15,0.81,0.13,1.6,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTc2d J162813.6-243138,247.0567,-24.5272
247.057083,-24.546944,2269,2269,Ophiuchus,J162813.7-243249,7.7,-1.1,1400.0,0.055,-1.39,1800.0,0.12,N,-,18.0,1.0,45.0,2.5,61.0,3.3,55.0,3.8,57.0,3.8,57.0,3.8,61.0,4.0,40.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,49.0,0.9,,,48.0,2.3,,,,,,,,,,,,,,,SED,SSTc2d J162813.7-243249,247.0571,-24.5469
247.06875,-24.615833,2270,2270,Ophiuchus,J162816.5-243657,6.3,-0.8,1200.0,0.14,-1.12,1600.0,0.25,N,-,48.0,2.7,95.0,5.3,130.0,6.6,110.0,7.9,100.0,7.6,95.0,7.3,110.0,7.5,230.0,24.0,630,79.0,,,,,,,,,,,,,,,,,,,,,,,130.0,1.8,,,280.0,6.8,,,,,,,,,,,,,,,SED,SSTc2d J162816.5-243657,247.0687,-24.6158
247.069583,-24.087222,2271,2271,Ophiuchus,J162816.7-240514,7.1,-1.33,1600.0,0.15,-1.6,1900.0,0.34,N,-,64.0,3.9,150.0,9.1,190.0,11.0,130.0,10.0,130.0,9.4,110.0,8.7,90.0,8.0,93.0,9.8,,,,,,,,,,,,,,,,,,,,,,,,,110.0,2.0,,,160.0,4.8,,,,,,,,,,,,,,,SED,SSTc2d J162816.7-240514,247.0696,-24.0872
247.07375,-24.284722,2272,2272,Ophiuchus,J162817.7-241705,7.8,-1.21,1500.0,0.0066,-1.42,1800.0,0.016,N,-,2.4,0.14,6.0,0.33,7.9,0.45,7.4,0.52,6.2,0.47,5.2,0.45,4.3,0.43,7.4,0.82,,,,,,,,,,,,,,,,,,,,,,,,,2.3,0.55,,,10.0,1.4,,,,,,,,,,,,,,,SED,SSTc2d J162817.7-241705,247.0737,-24.2847
247.089583,-24.365,2273,2273,Ophiuchus,J162821.5-242154,5.9,-2.27,1800.0,0.041,-2.36,2000.0,0.086,N,-,24.0,1.3,52.0,2.8,56.0,3.1,36.0,2.5,25.0,2.2,18.0,2.0,11.0,1.9,3.8,0.47,,,,,,,,,,,,,,,,,,,,,,,,,5.4,0.39,,,9.5,2.6,,,,,,,,,,,,,,,SED,SSTc2d J162821.5-242154,247.0896,-24.365
247.09,-24.606389,2274,2274,Ophiuchus,J162821.6-243623,9.8,1.23,33.0,0.24,0.97,36.0,0.24,N,Y,,,,,,,0.59,0.05,2.5,0.16,4.5,0.29,3.1,0.16,90.0,9.5,2000,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,1.7,19000,5300,5300,1100,,,2200.0,220.0,1700,170.0,410,41.0,,,SED,SSTc2d J162821.6-243623,247.09,-24.6064
247.09,-24.713056,2275,2275,Ophiuchus,J162821.6-244247,19.0,-0.68,1000.0,0.0092,-1.2,1600.0,0.045,N,-,0.3,0.043,2.5,0.15,7.0,0.39,13.0,0.9,14.0,0.95,15.0,0.97,13.0,0.9,24.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.38,,,28.0,1.7,,,,,,,,,,,,,,,SED,SSTc2d J162821.6-244247,247.09,-24.7131
247.097083,-24.377778,2276,2276,Ophiuchus,J162823.3-242240,12.7,-1.16,1200.0,0.23,-1.49,1700.0,0.77,N,-,30.0,1.6,120.0,6.3,240.0,13.0,290.0,21.0,310.0,24.0,260.0,19.0,190.0,17.0,250.0,27.0,460,69.0,,,,,,,,,,,,,,,,,,,,,,,130.0,2.0,,,240.0,6.3,,,,,,,,,,,,,,,SED,SSTc2d J162823.3-242240,247.0971,-24.3778
247.135833,-24.378889,2277,2277,Ophiuchus,J162832.6-242244,5.8,-1.7,1600.0,0.96,-1.84,1900.0,1.9,N,-,510.0,29.0,1000.0,67.0,1200.0,65.0,1100.0,79.0,100.0,79.0,950.0,71.0,770.0,65.0,200.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,450.0,6.3,,,240.0,6.7,,,,,,,,,,,,,,,SED,SSTc2d J162832.6-242244,247.1358,-24.3789
247.188333,-24.471667,2278,2278,Ophiuchus,J162845.2-242818,2.3,-0.78,1300.0,0.57,-0.83,1500.0,0.71,N,-,330.0,19.0,440.0,27.0,420.0,24.0,570.0,55.0,510.0,40.0,550.0,45.0,640.0,42.0,740.0,78.0,1100,120.0,,,,,,,,,,,,,,,,,,,,,,,480.0,6.6,,,730.0,17.0,,,,,,,,,,,,,,,SED,SSTc2d J162845.2-242818,247.1883,-24.4717
247.202917,-24.441944,2279,2279,Ophiuchus,J162848.7-242631,3.0,-1.5,1700.0,0.0032,-1.69,1900.0,0.0046,N,-,2.6,0.16,3.5,0.2,3.8,0.23,2.7,0.19,2.3,0.17,2.0,0.17,2.0,0.17,0.92,0.24,,,,,,,,,,,,,,,,,,,,,,,,,1.6,0.23,,,,,,,,,,,,,,,,,,,SED,SSTc2d J162848.7-242631,247.2029,-24.4419
247.225,-24.795556,2280,2280,Ophiuchus,J162854.0-244744,5.2,-0.93,1400.0,0.17,-1.1,1700.0,0.3,N,-,85.0,4.6,170.0,9.3,180.0,9.8,120.0,8.7,85.0,7.5,65.0,6.9,57.0,6.7,380.0,40.0,570,71.0,,,,,,,,,,,,,,,,,,,,,,,84.0,1.4,,,420.0,8.1,,,,,,,,,,,,,,,SED,SSTc2d J162854.0-244744,247.225,-24.7956
247.233333,-23.518333,2281,2281,Ophiuchus,J162856.0-233106,3.3,-1.23,1600.0,0.0096,-1.46,1800.0,0.014,N,-,6.8,0.38,10.0,0.58,11.0,0.59,7.7,0.55,6.3,0.49,5.4,0.47,5.9,0.48,6.4,0.78,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.47,,,14.0,1.5,,,,,,,,,,,,,,,SED,SSTc2d J162856.0-233106,247.2333,-23.5183
247.237083,-24.519167,2282,2282,Ophiuchus,J162856.9-243109,2.9,-0.92,1600.0,0.027,-1.11,1700.0,0.038,N,-,20.0,1.1,27.0,1.4,29.0,1.6,24.0,1.7,21.0,1.5,18.0,1.5,22.0,1.6,36.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.42,,,34.0,1.9,,,,,,,,,,,,,,,SED,SSTc2d J162856.9-243109,247.2371,-24.5192
