angDist,_RAJ2000,_DEJ2000,recno,SST,CName,l_[3.6],[3.6],e_[3.6],l_[4.5],[4.5],e_[4.5],l_[5.8],[5.8],e_[5.8],l_[8.0],[8.0],e_[8.0],l_[24],[24],e_[24],l_[70],[70],e_[70],l_[160],[160],e_[160],24/70,KS/24,8/24,4.5/8,IRAC,M1,2M,SimbadName,c2dCat,GutCat,Class,SpType,EW,AV,logL*,l_LIR/L,LIR/L,M2,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
1.273897,69.61875,26.180278,183,043828.5+261049,DO Tau,<,6.62,,<,6.1,,,5.26,0.05,,4.77,0.05,,1.09,0.04,,-1.37,0.22,,-3.92,0.34,yes,yes,yes,,,,1,DO Tau,,,II,M0,,4.9,0.3,,0.28,,69.6187,26.1803,69.61911688639,26.18040766561,0.0007062,0.0004953,67.77,148449913884294528,69.61914793114,0.0310,26.18031412495,0.0198,7.2193,0.0352,205.2284,21.960,6.268,0.042,-21.047,0.033,257,20.4265,1625.71,0.226,5.129e+01,31,,,16,2.035,0,2.10130e+05,2.93393e+03,12.381148,6.29361e+04,4.51506e+03,13.341292,2.43334e+05,11.282389,1.458,2.058904,,,0,,,139410696190376924,1237660761073319943,,581044930,0.015408,0.077941,0.042485,12.381148,0.015408,2.10130e+05,0.114,0.6800,0.5306,0.2459
1.375424,69.646667,26.177222,184,043835.2+261038,HV Tau AB,,7.65,0.05,,7.59,0.05,,7.49,0.05,,7.46,0.05,,,,>,0.72,,>,-3.65,,,,,no,no,,1,HV Tau AB,,star,III,M1,,2.5,0.1,<,0.0012,,69.6467,26.1772,69.64704367832,26.17740003976,0.0009446,0.0006689,66.01,148450085683504896,69.64706733088,0.0408,26.17730503100,0.0268,7.2467,0.0464,156.3128,21.904,4.776,0.056,-21.377,0.045,256,6.1734,2250.03,0.303,7.617e+01,31,,,15,1.286,0,1.25594e+05,2.27965e+02,12.939947,1.45661e+04,1.34274e+02,14.930182,1.79854e+05,11.610596,1.548,3.319587,,,0,,,139410696469193279,,,581044937,0.003388,0.010390,0.006747,12.939947,0.003388,1.25594e+05,0.020,0.9049,0.7218,0.2530
1.548069,69.6475,26.178056,185,043835.4+261041,HV Tau C,,11.33,0.14,,10.74,0.05,,10.22,0.05,,9.38,0.04,,3.52,0.04,,-0.09,0.22,,,,yes,no,yes,yes,yes,e,1,HV Tau C,yso,class II,flat,M4e,-10.0,1.9,-1.7,,0.71,b,69.6475,26.1781,69.64796914595,26.17814349339,0.0013060,0.0007993,94.29,148450115749097216,69.64796914595,1.3037,26.17814349339,0.8031,,,,,,,,,208,78.6900,9490.53,8.393,4.132e+02,3,,,14,,0,1.20473e+03,1.71682e+01,17.985140,1.28013e+03,2.58211e+01,17.570404,4.95654e+03,15.509949,5.177,2.060455,,,0,,,139410696479144312,1237660761073319947,,,0.015716,0.022077,0.024465,17.985140,0.015716,1.20473e+03,3.834,1.3037,0.8031,-0.0760
1.413900,69.74375,23.609722,186,043858.5+233635,J0438586+2336352,,10.51,0.05,,,,,9.84,0.05,,,,,6.39,0.05,>,0.85,,,,,,yes,,,,,1,[SCH2006b] J0438586+2336352,,,II,M4.25,,0.0,-1.3,,0.085,,69.7437,23.6097,69.74417611222,23.60976449399,0.0010575,0.0006838,97.62,146767764173923328,69.74421535765,0.0498,23.60967026952,0.0302,7.8959,0.0534,147.9908,22.692,8.091,0.065,-21.201,0.043,293,2.6698,572.68,0.289,9.702e+00,31,,,17,1.112,0,1.02834e+04,9.22549e+00,15.657024,9.29920e+02,1.39964e+01,17.917429,1.56214e+04,14.263597,1.610,3.653832,,,0,,,136330697441442179,1237664089144820019,,569042406,0.002922,0.016578,0.004342,15.657024,0.002922,1.02834e+04,0.035,1.0521,0.6921,-0.1175
1.061945,69.756667,23.600556,187,043901.6+233602,J0439016+2336030,,9.76,0.05,,,,,9.18,0.05,,,,,6.28,0.05,>,2.3,,,,,,yes,,,,,1,[SCH2006b] J0439016+2336030,,,II,M6,-3.3,0.9,-1.0,,0.044,,69.7567,23.6006,69.75680862206,23.60082090389,0.0005492,0.0003480,101.77,146764809236423808,69.75684709578,0.0259,23.60072493440,0.0156,7.8891,0.0269,292.7504,23.004,7.933,0.033,-21.593,0.022,289,4.9350,473.94,0.121,5.358e+00,31,,,17,1.213,0,3.43215e+04,8.21860e+01,14.348450,4.61193e+03,4.88127e+01,16.178835,4.70034e+04,13.067573,1.504,3.111262,,,0,,,136320697568161463,1237664089144819744,,569042415,0.003788,0.011825,0.008781,14.348450,0.003788,3.43215e+04,0.006,0.5423,0.3587,-0.1853
0.892189,69.76625,25.740556,188,043903.9+254426,CFHT-6,,10.75,0.05,,10.45,0.05,,10.02,0.06,,9.14,0.05,,6.51,0.05,>,0.47,,>,-0.54,,,yes,yes,yes,yes,c,1,[MDM2001] CFHT-BD-Tau 6,yso,class II,II,M7.25,,1.3,-1.5,,0.12,,69.7662,25.7406,69.76650383580,25.74065160430,0.0026624,0.0019102,72.02,148354733113981696,69.76653630984,0.1350,25.74055774969,0.0849,7.0936,0.1513,46.8861,22.119,6.582,0.162,-21.117,0.124,277,6.3736,763.28,0.874,1.969e+01,95,1.1534,0.0275,17,1.285,0,2.36530e+03,7.78064e+00,17.252650,9.20809e+01,1.35496e+01,20.428118,4.24526e+03,15.678136,1.834,4.749982,,,0,,,138880697665209310,1237660760536514588,,579045235,0.004511,0.159789,0.012645,17.227059,0.004445,2.42172e+03,0.109,2.6002,1.9941,0.1948
1.419593,69.77625,23.571389,189,043906.3+233417,J0439064+2334179,,10.73,0.05,,,,,10.62,0.06,,,,>,9.32,,,,,,,,,,,,,,1,[SCH2006b] J0439064+2334179,,,III,M7.5,,0.0,-1.4,<,,,69.7762,23.5714,69.77657701668,23.57164523926,0.0012483,0.0008140,96.58,146764465639042176,69.77661704068,0.0634,23.57154880102,0.0358,7.9695,0.0690,115.5146,23.215,8.254,0.077,-21.699,0.051,272,4.5252,717.19,0.356,1.120e+01,31,,,16,1.201,0,8.76290e+03,1.14278e+01,15.830748,5.98977e+02,1.40508e+01,18.395016,1.37234e+04,14.404238,1.634,3.990778,,,0,,,136280697765836460,1237664089144820038,,568041497,0.003098,0.025622,0.005279,15.830748,0.003098,8.76290e+03,0.016,1.2436,0.8211,-0.0998
1.323850,69.82375,22.350833,191,043917.7+222103,LkCa 15,,7.61,0.05,,7.41,0.05,,7.23,0.05,,6.64,0.05,,3.11,0.04,,-0.4,0.22,,-2.47,0.22,yes,yes,yes,yes,yes,,1,LkCa 15,yso,class II,II,K5,,1.9,0.0,,0.1,,69.8237,22.3508,69.82412984284,22.35094169194,0.0005057,0.0003330,93.99,144936836795636864,69.82418064979,0.0247,22.35086379228,0.0138,6.3619,0.0264,241.0127,20.469,10.573,0.031,-17.527,0.021,276,8.0127,1189.85,0.155,3.445e+01,31,,,16,1.362,0,4.35016e+05,3.34038e+03,11.591105,1.60481e+05,4.17206e+03,12.324986,4.21297e+05,10.686425,1.337,1.638560,,,0,,,,1237673328694067321,,562038377,0.008781,0.028364,0.021110,11.591105,0.008781,4.35016e+05,0.050,0.5050,0.3340,-0.0595
0.256531,69.837083,25.750556,192,043920.9+254502,GN Tau B,,6.99,0.05,,6.58,0.05,,6.21,0.05,,5.42,0.05,,2.82,0.04,,1.59,0.22,>,-2.43,,yes,yes,yes,yes,yes,,1,GN Tau,yso,class II,II,M2.5,,5.7,0.0,,0.2,,69.8371,25.7506,69.83714129286,25.75050782198,0.0407687,0.0018490,40.06,148378033312276864,69.83714129286,26.2786,25.75050782198,31.2240,,,,,,,,,34,1.6454,42.56,0.219,3.942e+00,3,,,3,,0,1.99367e+04,7.96076e+02,14.938232,4.55154e+03,4.71974e+02,16.193146,4.67633e+04,13.073132,2.574,3.120014,,,0,,,138900698371981211,,,,0.043441,0.112620,0.120129,14.938232,0.043441,1.99367e+04,1.075,26.2786,31.2240,0.9958
0.700900,69.837083,25.750556,192,043920.9+254502,GN Tau B,,6.99,0.05,,6.58,0.05,,6.21,0.05,,5.42,0.05,,2.82,0.04,,1.59,0.22,>,-2.43,,yes,yes,yes,yes,yes,,1,GN Tau,yso,class II,II,M2.5,,5.7,0.0,,0.2,,69.8371,25.7506,69.83725574508,25.75043896384,0.0016065,0.0010210,90.75,148378033311467904,69.83725574508,1.6064,25.75043896384,1.0211,,,,,,,,,221,559.0646,1465455.80,11.485,4.343e+04,3,,,14,,0,3.46523e+04,6.89123e+02,14.338036,6.19527e+03,2.18905e+02,15.858391,6.59833e+04,12.699310,2.083,3.159081,,,0,,,138900698371981211,1237660760536514570,,,0.021767,0.038465,0.034267,14.338036,0.021767,3.46523e+04,0.579,1.6064,1.0211,-0.0123
1.310195,69.9475,26.027778,194,043947.4+260140,CFHT-4,,9.54,0.05,,9.07,0.05,,8.6,0.05,,7.78,0.05,,4.95,0.04,>,0.91,,>,-4.76,,,yes,yes,yes,yes,,1,[MDM2001] CFHT-BD-Tau 4,yso,class II,II,M7,,4.4,-1.0,,0.14,,69.9475,26.0278,69.94784443197,26.02796947942,0.0036492,0.0025701,87.04,148400156688543104,69.94787454133,0.1676,26.02787327808,0.1018,7.1222,0.1840,38.7128,22.485,6.088,0.226,-21.645,0.160,274,6.8175,613.89,1.011,1.365e+01,95,1.1906,0.0332,17,1.307,0,1.44564e+03,4.40939e+00,17.787214,4.78058e+01,7.21597e+00,21.139841,2.81144e+03,16.125572,1.978,5.014269,,,0,,,139230699478734043,1237660761073451038,,581044999,0.004308,0.163909,0.012411,17.761623,0.004249,1.48012e+03,0.216,3.6468,2.5736,0.0369
0.622101,69.982083,25.750556,196,043955.7+254502,IC2087 IRS,<,6.62,,<,6.1,,<,3.49,,<,3.52,,<,0.45,,,-2.17,0.22,>,-5.41,,,,,,,c,1,NAME IC 2087 IR,,,flat,K4,,18.0,1.3,,0.41,,69.9821,25.7506,69.98227394926,25.75053919583,0.0030555,0.0022068,77.24,148374391180009600,69.98230194022,0.1483,25.75044934243,0.0897,6.9053,0.1627,42.4379,20.998,5.673,0.187,-20.217,0.140,290,3.5017,886.47,0.958,1.967e+01,95,1.0647,0.0309,17,1.149,0,1.93479e+03,1.51691e+01,17.470781,4.08072e+01,6.90278e+00,21.311699,4.13214e+03,15.707458,2.157,5.604241,,,0,,,138900699822731158,1237660760536580182,,579045254,0.008947,0.183680,0.019044,17.445190,0.008759,1.98094e+03,0.312,3.0196,2.2556,0.1412
0.567796,70.007083,25.941389,197,044001.7+255629,CFHT-17 AB,,10.15,0.05,,9.96,0.05,,9.87,0.05,,9.82,0.06,,9.1,0.18,>,0.74,,>,-2.26,,,yes,yes-faint,no,no,,1,[MDM2001] CFHT-BD-Tau 17,yso,star,III,M5.75,,8.4,-0.9,<,2.3E-4,,70.0071,25.9414,70.00724226640,25.94132293781,0.0050900,0.0008235,54.42,148386898125118464,70.00724226640,4.1671,25.94132293781,3.0367,,,,,,,,,48,3.1161,77.86,2.229,2.151e+00,3,,,5,,0,1.79582e+02,1.19964e+01,20.051712,2.40649e+01,1.95118e+01,21.885082,8.35642e+02,17.442846,4.787,4.442236,,,0,,,,1237660559209791729,,,0.072582,0.880319,0.033123,20.051712,0.072582,1.79582e+02,3.105,4.1671,3.0367,0.9436
0.906879,70.007083,25.941389,197,044001.7+255629,CFHT-17 AB,,10.15,0.05,,9.96,0.05,,9.87,0.05,,9.82,0.06,,9.1,0.18,>,0.74,,>,-2.26,,,yes,yes-faint,no,no,,1,[MDM2001] CFHT-BD-Tau 17,yso,star,III,M5.75,,8.4,-0.9,<,2.3E-4,,70.0071,25.9414,70.00736250215,25.94140594619,0.0014041,0.0009127,90.18,148386898124771328,70.00736250215,1.4041,25.94140594619,0.9127,,,,,,,,,189,44.1607,2992.07,9.375,1.318e+02,3,,,17,,0,2.44645e+02,3.18841e+00,19.716026,3.44433e+01,1.41836e+01,21.495780,8.29587e+02,17.450740,3.532,4.045040,,,0,,,139130700073010245,1237660559209791729,,,0.014416,0.447111,0.015465,19.716026,0.014416,2.44645e+02,1.906,1.4041,0.9127,-0.0027
0.437738,70.033333,26.090278,198,044008.0+260525,IRAS 04370+2559,,7.96,0.05,,7.38,0.05,,6.93,0.05,,5.93,0.05,,2.43,0.04,,0.75,0.22,>,-1.78,,yes,yes,yes,yes,yes,,1,IRAS 04370+2559,yso,class II,II,<M0,,13.1,0.0,,0.15,,70.0333,26.0903,70.03335226290,26.09039835695,0.0055986,0.0038229,80.63,148401565437820928,70.03338022352,0.2547,26.09030604985,0.1482,7.2802,0.2825,25.7698,21.524,5.650,0.343,-20.769,0.242,280,1.0140,406.92,1.110,4.870e+00,95,1.0871,0.0490,16,1.042,0,6.17879e+02,3.81947e+00,18.710108,5.21527e+01,1.02648e+01,21.045350,1.17909e+03,17.069027,1.993,3.976322,,,0,,,139300700333448941,1237660761073451047,,581045005,0.007255,0.213715,0.025515,18.684517,0.007111,6.32615e+02,0.376,5.5588,3.8806,0.1246
1.205629,70.165417,25.318333,199,044039.7+251906,J04403979+2519061 AB,,9.84,0.05,,9.68,0.06,,9.62,0.05,,9.57,0.05,,7.55,0.05,>,1.0,,>,-2.43,,,yes,yes-faint,no,no,,1,2MASS J04403979+2519061,yso,star,III,M5.25,,3.6,-0.9,,0.0042,,70.1654,25.3183,70.16578354482,25.31838170311,0.0051169,0.0033903,79.27,148141775750936960,70.16580880191,0.2401,25.31828807158,0.1508,7.0001,0.2663,26.2881,21.684,5.137,0.316,-21.067,0.217,254,27.1408,4713.76,1.848,1.649e+02,95,1.1197,0.0513,16,2.438,0,4.30400e+03,1.73485e+01,16.602686,2.02109e+02,1.35632e+01,19.574577,8.65517e+03,14.904706,2.058,4.669871,,,0,,,138380701658122540,1237660759999774796,,577045219,0.005171,0.072915,0.004907,16.577095,0.005086,4.40665e+03,0.344,5.0670,3.4645,0.1530
0.151652,70.20625,25.855278,200,044049.5+255119,JH223,,8.9,0.05,,8.6,0.05,,8.24,0.05,,7.74,0.05,,5.13,0.04,,2.2,0.22,>,0.93,,yes,yes,yes,yes,yes,,1,JH223,yso,class II,II,M2,,1.5,-0.6,,0.08,,70.2062,25.8553,70.20629574120,25.85526904311,0.0003767,0.0002514,92.33,148381984682184192,70.20631650736,0.0176,25.85518131742,0.0109,7.0666,0.0199,355.9429,20.181,4.205,0.023,-19.738,0.016,346,4.4274,461.11,0.032,5.003e-01,31,,,17,1.173,0,4.32016e+04,2.73456e+02,14.098617,6.94877e+03,1.53360e+02,15.733772,5.75547e+04,12.847693,1.493,2.886079,,,0,,,139020702063166868,1237660559209857030,,580045204,0.007404,0.024124,0.022792,14.098617,0.007404,4.32016e+04,0.029,0.3766,0.2516,-0.0337
0.779478,70.2675,25.965556,201,044104.2+255756,Haro 6-32,,9.66,0.05,,9.56,0.06,,9.49,0.05,,9.46,0.06,,9.59,0.33,>,0.7,,>,-0.83,,,no,no,no,no,,1,Haro 6-32,star,star,III,M5,,0.6,-0.9,<,2.9E-5,,70.2675,25.9656,70.26772243624,25.96547300322,0.0038624,0.0022083,90.79,148384527302822272,70.26772243624,3.8621,25.96547300322,2.2088,,,,,,,,,304,908.9791,5122870.50,32.641,2.059e+05,3,,,16,,0,2.15244e+04,2.53313e+02,14.855040,2.29501e+03,1.51117e+01,16.936583,4.08766e+04,13.219208,2.006,3.717375,,,0,,,139150702676909193,1237660559209857065,,580045206,0.013071,0.007674,0.004121,14.855040,0.013071,2.15244e+04,0.422,3.8621,2.2088,-0.0163
0.122662,70.269583,24.851667,202,044104.7+245106,IW Tau AB,,8.13,0.05,,8.15,0.05,,8.08,0.05,,8.03,0.05,,7.97,0.07,>,1.08,,,,,,no,no,no,no,,1,IW Tau,star,star,III,K7,,1.1,0.0,<,4.0E-5,,70.2696,24.8517,70.26962041257,24.85166991083,0.0067401,0.0038431,106.78,148063637410559488,70.26962678418,0.3082,24.85158478203,0.1611,7.3037,0.3624,20.1564,19.198,1.301,0.410,-19.154,0.261,215,133.9290,69155.91,2.022,3.247e+03,31,,,13,12.394,0,2.09399e+05,1.30570e+03,12.384932,9.57132e+04,1.16350e+03,12.886112,3.87600e+05,10.776936,2.308,2.109177,,,0,,,,1237664090218954772,,575044178,0.007309,0.013490,0.008910,12.384932,0.007309,2.09399e+05,0.958,6.5478,4.1622,-0.3109
0.354407,70.269583,24.851667,202,044104.7+245106,IW Tau AB,,8.13,0.05,,8.15,0.05,,8.08,0.05,,8.03,0.05,,7.97,0.07,>,1.08,,,,,,no,no,no,no,,1,IW Tau,star,star,III,K7,,1.1,0.0,<,4.0E-5,,70.2696,24.8517,70.26960985424,24.85176238303,0.0084522,0.0020792,115.10,148063641705483776,70.26965873258,0.2946,24.85168051359,0.1220,7.0258,0.2575,27.2830,20.950,9.979,0.476,-18.421,0.252,120,19.6728,9228.04,0.887,4.939e+02,95,1.2467,0.0379,10,2.550,0,1.60733e+05,8.27738e+02,12.672102,,,,,,,,,,0,,,,1237664090218954772,,575044178,0.006233,,,12.672102,0.006233,1.60733e+05,,7.7045,4.0501,-0.8263
0.929172,70.284167,25.935278,203,044108.2+255607,ITG 33 A,,9.68,0.05,,9.05,0.05,,8.49,0.05,,7.73,0.05,,4.6,0.04,>,0.67,,>,0.73,,,yes,yes,yes,yes,,1,ITG 33 A,yso,class II,flat,M3,,8.3,-1.1,,0.33,,70.2842,25.9353,70.28443194243,25.93537724532,0.0031711,0.0020428,98.76,148384179410294272,70.28445760722,0.1424,25.93528259923,0.0808,6.8031,0.1690,40.2473,21.919,5.193,0.195,-21.295,0.130,319,6.9017,559.15,0.754,8.139e+00,31,,,16,1.287,0,1.65025e+03,1.08504e+01,17.643494,2.97945e+02,8.83348e+00,19.153202,2.52656e+03,16.241570,1.712,2.911633,,,0,,,139120702844302945,1237660559209857121,,580045211,0.007652,0.032311,0.022754,17.643494,0.007652,1.65025e+03,0.244,3.1496,2.0759,-0.1354
1.285306,70.294583,25.919722,204,044110.7+255511,ITG 34,,10.78,0.05,,10.35,0.05,,9.92,0.06,,9.22,0.05,,6.48,0.05,>,0.74,,>,-1.25,,,yes,yes,yes,yes,,1,ITG 34,yso,class II,II,M5.5,,4.0,-1.4,,0.1,,70.2946,25.9197,70.29494326045,25.91987193544,0.0030840,0.0022323,90.95,148196510814073728,70.29496534113,0.1481,25.91978298924,0.0877,6.5950,0.1670,39.4808,20.506,4.468,0.191,-20.013,0.140,320,-0.7654,403.33,0.578,2.898e+00,31,,,17,0.969,0,1.10725e+03,1.54994e+01,18.076752,7.37346e+01,7.16130e+00,20.669363,1.91056e+03,16.544990,1.792,4.124373,,,0,,,139100702948424372,1237660559209857166,,580045212,0.015446,0.105486,0.053955,18.076752,0.015446,1.10725e+03,0.155,3.0838,2.2326,-0.0110
0.817174,70.411667,25.940556,206,044138.8+255626,IRAS04385+2550,,8.24,0.05,,7.74,0.05,,7.13,0.05,,6.05,0.05,,1.86,0.04,,-0.9,0.22,,-2.73,0.22,yes,yes,yes,yes,yes,,1,IRAS04385+2550,yso,class II,flat,M0,,9.3,-0.2,,0.3,,70.4117,25.9406,70.41177414926,25.94076152768,0.0056229,0.0032616,101.21,148289831863907840,70.41180463045,0.2441,25.94067562056,0.1386,6.2657,0.2828,22.1585,20.289,6.167,0.343,-19.329,0.210,247,64.2601,7344.74,1.787,2.689e+02,31,,,16,5.057,0,7.71828e+03,1.60109e+02,15.968565,1.35326e+03,7.85533e+01,17.510088,1.49776e+04,14.309293,2.116,3.200795,,,0,,,139120704117909419,1237660559209922643,,580045243,0.022691,0.063086,0.065645,15.968565,0.022691,7.71828e+03,0.605,5.5519,3.3811,-0.2132
0.910418,70.450833,25.575,207,044148.2+253430,J04414825+2534304,,11.43,0.05,,10.93,0.05,,10.5,0.06,,9.54,0.05,,6.33,0.05,>,1.02,,>,-4.57,,,yes,yes-faint,yes,yes,,1,2MASS J04414825+2534304,yso,class II,II,M7.75,,2.4,-1.8,,0.21,,70.4508,25.575,70.45105115787,25.57515884546,0.0034197,0.0025810,86.50,148172179824515968,70.45107337398,0.1575,25.57507095885,0.0967,7.3005,0.1705,42.8242,20.282,4.509,0.213,-19.774,0.162,299,0.5279,340.00,0.365,9.047e-01,31,,,17,1.021,0,9.07397e+02,9.90386e+00,18.292873,1.42202e+02,1.27192e+01,19.956282,1.32401e+03,16.943167,1.616,3.013115,,,0,,,138690704510470699,1237660760536776814,,578045177,0.012166,0.097154,0.027658,18.292873,0.012166,9.07397e+02,0.133,3.4169,2.5846,0.0347
1.273331,70.5225,25.382222,208,044205.4+252256,LkHa332/G2 AB,,7.99,0.05,,7.87,0.05,,7.74,0.05,,7.7,0.05,,7.18,0.05,,,,>,-4.69,,,yes,yes,no,no,b,1,CoKu LkHA 332 G2,yso,star,III,K7,,4.3,0.1,,1.6E-4,,70.5225,25.3822,70.52288142250,25.38230171569,0.0051291,0.0036137,99.56,148116246465275520,70.52290010832,0.2604,25.38220031350,0.1563,6.7549,0.2854,23.6681,23.130,3.798,0.316,-22.815,0.228,307,200.1682,87947.27,2.250,3.410e+03,31,,,17,16.301,0,7.48323e+04,2.52827e+02,13.502144,1.16787e+04,1.65806e+02,15.170052,1.03802e+05,12.207377,1.543,2.962675,,,0,,,138450705229339257,1237660558673117191,,577045318,0.004588,0.015665,0.010485,13.502144,0.004588,7.48323e+04,0.068,5.0934,3.6639,-0.1162
0.416022,70.530417,25.384167,209,044207.3+252303,LkHa332/G1 AB,,7.65,0.05,,7.62,0.05,,7.53,0.05,,7.51,0.06,,,,>,0.51,,>,-2.34,,,,,no,no,b,1,CoKu LkHA 332 G1,,star,III,M1,,4.6,0.2,<,6.5E-4,,70.5304,25.3842,70.53054317805,25.38414804267,0.0025419,0.0014018,98.89,148116177746232192,70.53054317805,2.5207,25.38414804267,1.4395,,,,,,,,,272,772.6520,3372932.20,19.023,1.863e+05,3,,,16,,0,5.71365e+04,8.15789e+02,13.795083,8.45867e+03,6.67180e+01,15.520287,1.09954e+05,12.144864,2.072,3.375423,,,0,,,,1237660558673117190,,577045321,0.015745,0.009007,0.005821,13.795083,0.015745,5.71365e+04,0.537,2.5207,1.4395,-0.1891
1.455758,70.532083,25.386389,210,044207.7+252311,V955 Tau Ab,,6.99,0.05,,6.58,0.05,,6.15,0.05,,5.4,0.05,,2.76,0.04,,-0.56,0.22,>,-2.07,,yes,yes,yes,yes,yes,b,1,V955 Tau,yso,class II,II,K7,,5.0,0.2,,0.14,,70.5321,25.3864,70.53243818644,25.38663507220,0.0068855,0.0048148,95.55,148116280825446784,70.53246540645,0.3577,25.38655450295,0.2201,6.5104,0.4047,16.0869,18.954,5.533,0.427,-18.128,0.301,308,189.9165,190445.31,3.081,5.793e+03,95,1.3539,0.0701,17,15.255,0,6.00924e+04,1.39232e+03,13.740318,1.36249e+04,9.84869e+02,15.002708,1.02652e+05,12.219474,1.935,2.783235,,,0,,,138460705324784444,1237660558673117192,,577045322,0.025307,0.078531,0.058004,13.725572,0.024969,6.09141e+04,0.486,6.8691,4.8383,-0.0702
0.423069,70.5875,25.342778,211,044221.0+252034,CIDA-7,,9.51,0.05,,9.11,0.05,,8.65,0.05,,7.79,0.05,,4.2,0.04,,1.13,0.22,>,-1.18,,yes,yes,yes,yes,yes,,1,[BCG93] 7,yso,class II,II,M3,,1.6,-0.9,,0.2,,70.5875,25.3428,70.58759005283,25.34286277603,0.0008637,0.0006085,82.45,148112913570653568,70.58761283493,0.0423,25.34277489229,0.0257,7.1084,0.0479,148.5014,20.309,4.633,0.053,-19.774,0.038,325,4.8913,767.31,0.277,1.402e+01,31,,,18,1.198,0,1.50917e+04,2.70320e+01,15.240524,1.48061e+03,2.69053e+01,17.412443,2.27028e+04,13.857696,1.602,3.554748,,,0,,,138410705876451937,1237660558673117223,,577045339,0.003373,0.019926,0.005929,15.240524,0.003373,1.50917e+04,0.041,0.8600,0.6138,0.0927
1.340767,70.656667,25.260278,212,044237.6+251537,DP Tau,,7.57,0.05,,6.9,0.05,,6.34,0.05,,5.37,0.05,,1.9,0.04,,0.54,0.22,>,-1.7,,yes,yes,yes,yes,yes,,1,DP Tau,yso,class II,II,M0.5,,5.6,-0.3,,0.37,,70.6567,25.2603,70.65707877968,25.26027323381,0.0033197,0.0018471,88.10,148099749495579648,70.65707877968,3.3184,25.26027323381,1.8494,,,,,,,,,324,1207.0165,11315306.00,28.032,4.268e+05,3,,,18,,0,6.56619e+04,1.00175e+03,13.644083,2.19492e+04,8.11201e+02,14.484996,8.40822e+04,12.436135,1.615,2.048861,,,0,,,138310706570912950,1237660759999971343,,577045359,0.016792,0.040224,0.032923,13.644083,0.016792,6.56619e+04,0.273,3.3184,1.8494,0.0411
1.252221,70.7625,25.338333,213,044303.0+252018,GO Tau,,8.9,0.05,,8.64,0.05,,8.21,0.05,,7.42,0.05,,4.3,0.04,,1.03,0.22,>,0.53,,yes,yes,yes,yes,yes,,1,GO Tau,yso,class II,II,M0,,2.3,-0.5,,0.096,,70.7625,25.3383,70.76281743371,25.33852968065,0.0004080,0.0002730,89.04,148106316500918272,70.76284072360,0.0181,25.33844030758,0.0092,7.0233,0.0200,351.3734,20.659,4.736,0.025,-20.109,0.017,401,5.0156,522.21,0.058,2.130e+00,31,,,18,1.183,0,5.54134e+04,1.76800e+02,13.828330,1.08636e+04,1.35040e+02,15.248606,7.08240e+04,12.622444,1.474,2.626162,,,0,,,138400707629226682,1237660558673182754,,577045422,0.004426,0.013782,0.009603,13.828330,0.004426,5.54134e+04,0.049,0.4079,0.2731,0.0138
0.727660,71.112917,25.204444,214,044427.1+251216,IRAS04414+2506,,9.56,0.05,,9.0,0.05,,8.36,0.05,,7.43,0.05,,4.25,0.04,,1.76,0.22,>,0.05,,yes,yes,yes,yes,yes,,1,IRAS S04414+2506,yso,class II,II,M7.25,,1.6,-1.3,,0.44,,71.1129,25.2044,71.11309573100,25.20456526000,0.0010747,0.0007175,94.69,147441558642852736,71.11312402593,0.0571,25.20447704822,0.0229,6.9855,0.0603,115.8558,20.667,5.760,0.067,-19.848,0.045,447,0.0497,998.09,0.311,1.691e+01,31,,,18,1.001,0,1.19704e+04,6.48386e+01,15.492094,8.63080e+02,2.96795e+01,17.998415,1.94602e+04,14.025026,1.698,3.973389,,,0,,,138240711130645979,1237664090219348091,,577045686,0.006494,0.037440,0.011483,15.492094,0.006494,1.19704e+04,0.081,1.0727,0.7204,-0.0675
