angDist,_RAJ2000,_DEJ2000,recno,Seq,Cloud,ID,Av,alpha,Tbol,Lbol,alpha0,Tbol0,Lbol0,AGB?,Core?,F1.25,e_F1.25,F1.65,e_F1.65,F2.17,e_F2.17,F3.6,e_F3.6,F4.5,e_F4.5,F5.8,e_F5.8,F8.0,e_F8.0,F24,e_F24,F70,e_F70,F0.36,e_F0.36,F0.44,e_F0.44,F0.55,e_F0.55,F0.64,e_F0.64,F0.665,e_F0.665,F0.79,e_F0.79,F0.914,e_F0.914,F0.96,e_F0.96,F3.4,e_F3.4,F5.0,e_F5.0,F6.7,e_F6.7,F12,e_F12,F14,e_F14,F22,e_F22,F160,e_F160,F350,e_F350,F450,e_F450,F850,e_F850,F1100,e_F1100,F1200,e_F1200,F1300,e_F1300,SED,SimbadName,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
0.583943,248.022917,-25.043333,2324,2324,Ophiuchus,J163205.5-250236,4.8,-1.08,1600.0,0.058,-1.25,1900.0,0.1,N,-,35.0,1.9,67.0,3.6,70.0,3.8,50.0,3.5,28.0,3.3,30.0,2.9,20.0,2.8,88.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,29.0,0.76,,,120.0,4.0,,,,,,,,,,,,,,,SED,SSTc2d J163205.5-250236,248.0229,-25.0433,248.02307179690,-25.04341450164,0.0008549,0.0006161,100.51,6047507986507354880,248.02304002838,0.0426,-25.04352166198,0.0252,6.7444,0.0461,146.1735,24.966,-6.476,0.052,-24.111,0.039,286,3.9331,436.11,0.175,4.164e+00,31,,,15,1.169,0,1.14083e+04,7.60086e+01,15.544317,1.60426e+03,4.05841e+01,17.325357,1.58010e+04,14.251183,1.526,3.074175,,,0,,,77942480230028145,,,,0.007741,0.027608,0.021634,15.544317,0.007741,1.14083e+04,0.034,0.8480,0.6256,-0.1187
0.644181,248.049167,-24.6725,2325,2325,Ophiuchus,J163211.8-244021,2.8,-1.66,1800.0,0.37,-1.7,1900.0,0.52,N,-,320.0,17.0,470.0,27.0,450.0,34.0,270.0,19.0,210.0,17.0,150.0,15.0,120.0,14.0,110.0,11.0,180,38.0,,,,,,,,,,,,,,,,,,,,,,,79.0,1.2,,,100.0,3.3,,,,,,,,,,,,,,,SED,SSTc2d J163211.8-244021,248.0492,-24.6725,248.04914571697,-24.67267789095,0.0036518,0.0024770,114.40,6047570826172040960,248.04912511847,0.1526,-24.67277558222,0.0962,6.7973,0.1636,41.5562,22.380,-4.212,0.214,-21.981,0.169,266,102.5358,40807.53,1.258,1.770e+03,31,,,15,7.973,0,1.79142e+05,8.82916e+02,12.554376,3.97119e+04,6.48414e+02,13.841240,2.57542e+05,11.220777,1.659,2.620463,,,0,,,78392480487642900,,170922551,,0.006019,0.017946,0.013812,12.554376,0.006019,1.79142e+05,0.235,3.4795,2.7137,-0.2868
1.206298,248.0875,-24.509722,2326,2326,Ophiuchus,J163221.0-243035,15.5,-0.39,820.0,0.4,-0.89,1400.0,1.3,N,-,19.0,1.0,94.0,5.3,240.0,13.0,400.0,30.0,500.0,38.0,470.0,30.0,520.0,32.0,1400.0,150.0,1200,180.0,,,,,,,,,,,,,,,,,,,,,,,580.0,5.9,,,1600.0,21.0,,,,,,,,,,,,,,,SED,SSTc2d J163221.0-243035,248.0875,-24.5097,248.08772984030,-24.50998381155,0.0051770,0.0033659,115.83,6047600100669517696,248.08770650937,0.2066,-24.51008972338,0.1307,6.5114,0.2264,28.7555,24.304,-4.776,0.305,-23.830,0.237,273,1.4131,379.60,0.757,3.134e+00,95,1.1564,0.0399,15,1.060,0,7.31999e+02,6.70082e+00,18.526090,5.22328e+01,9.57876e+00,21.043684,1.38379e+03,16.895218,1.962,4.148466,,,0,,,78582480876848296,,,,0.010314,0.199128,0.037283,18.500499,0.010091,7.49457e+02,0.321,4.8850,3.7773,-0.3289
0.942226,248.09125,-24.703889,2327,2327,Ophiuchus,J163221.9-244214,2.8,-0.85,1500.0,0.15,-1.11,1700.0,0.21,N,-,100.0,5.7,160.0,8.3,150.0,8.1,110.0,7.3,89.0,6.8,86.0,6.6,110.0,7.3,190.0,20.0,240,44.0,,,,,,,,,,,,,,,,,,,,,,,130.0,1.8,,,220.0,5.0,,,,,,,,,,,,,,,SED,SSTc2d J163221.9-244214,248.0912,-24.7039,248.09137954433,-24.70412277732,0.0005401,0.0003818,115.59,6047569834036585728,248.09135702868,0.0236,-24.70422931086,0.0135,7.0293,0.0259,270.9113,24.408,-4.602,0.032,-23.970,0.026,254,6.3272,416.65,0.102,5.487e+00,31,,,15,1.295,0,5.54931e+04,1.31378e+02,13.826769,8.78121e+03,1.20353e+02,15.479656,7.38036e+04,12.577701,1.488,2.901956,,,0,,,78352480913265287,,,,0.003768,0.015140,0.008420,13.826769,0.003768,5.54931e+04,0.022,0.5143,0.4159,-0.2657
0.416986,248.112917,-24.811944,2329,2329,Ophiuchus,J163227.1-244843,7.3,-2.31,1800.0,1.7,-2.65,2000.0,4.3,Y,-,850.0,46.0,2200.0,140.0,2600.0,140.0,1300.0,98.0,850.0,77.0,710.0,72.0,530.0,68.0,87.0,9.1,,,,,,,,,,,,,,,,,,,,,,,,,240.0,3.6,,,110.0,3.7,,,,,,,,,,,,,,,SED,SSTc2d J163227.1-244843,248.1129,-24.8119,248.11296084603,-24.81205277748,0.0012708,0.0007979,119.50,6047521077567879552,248.11295313526,0.0532,-24.81203872069,0.0321,0.3872,0.0591,6.5468,3.533,-1.575,0.073,3.163,0.058,239,0.2713,4021.09,0.380,1.312e+02,31,,,15,1.011,0,1.39004e+05,5.06071e+02,12.829795,7.14754e+03,1.66545e+02,15.703151,2.24036e+05,11.372100,1.663,4.331051,23.17,0.58,4,4000.0,3.0,78222481129395876,,170922412,,0.004818,0.025452,0.010387,12.829795,0.004818,1.39004e+05,-0.003,1.1738,0.9349,-0.3822
1.395873,248.115833,-25.416944,2330,2330,Ophiuchus,J163227.8-252501,1.9,-0.94,1600.0,0.013,-1.16,1700.0,0.017,N,-,11.0,0.61,14.0,0.77,14.0,0.75,10.0,0.72,8.6,0.67,7.9,0.65,10.0,0.71,14.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.32,,,19.0,1.8,,,,,,,,,,,,,,,SED,SSTc2d J163227.8-252501,248.1158,-25.4169,248.11617685085,-25.41717614507,0.0018153,0.0013598,91.81,6045798379068345600,248.11615597278,0.0908,-25.41728397098,0.0575,6.7256,0.1001,67.2222,24.629,-4.243,0.112,-24.261,0.085,271,3.6606,501.48,0.482,7.455e+00,31,,,16,1.162,0,3.26196e+03,4.53017e+00,16.903670,2.29488e+02,1.16648e+01,19.436642,5.21090e+03,15.455614,1.668,3.981028,,,0,,,77492481161679639,,146988176,,0.003141,0.055258,0.006652,16.903670,0.003141,3.26196e+03,0.050,1.8149,1.3603,-0.0185
1.066796,248.25625,-24.065278,2331,2331,Ophiuchus,J163301.5-240355,14.6,-1.49,1100.0,0.062,-1.63,1500.0,0.21,N,-,3.8,0.2,16.0,0.85,42.0,2.3,120.0,8.4,120.0,8.4,110.0,8.0,91.0,7.4,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,53.0,0.87,,,21.0,1.4,,,,,,,,,,,,,,,SED,SSTc2d J163301.5-240355,248.2562,-24.0653,248.25649858623,-24.06546850785,0.0021910,0.0014805,71.31,6047629001506024960,248.25648977669,0.1002,-24.06547787045,0.0594,0.0187,0.1115,0.1676,2.777,-1.810,0.132,-2.107,0.098,262,0.2485,311.08,0.310,2.180e+00,31,,,16,1.010,0,1.91881e+03,7.68184e+01,17.479790,2.41161e+02,3.11900e+01,19.382774,2.92589e+03,16.082249,1.651,3.300526,,,0,,,79122482565051782,,170948975,,0.043554,0.140449,0.126186,17.479790,0.043554,1.91881e+03,0.126,2.1290,1.5684,0.2371
1.143881,248.4425,-24.464444,2332,2332,Ophiuchus,J163346.2-242752,8.8,-2.22,1700.0,0.3,-2.5,2000.0,0.88,Y,-,110.0,6.0,350.0,25.0,450.0,26.0,290.0,20.0,190.0,17.0,160.0,16.0,100.0,15.0,25.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,47.0,0.86,,,29.0,1.3,,,,,,,,,,,,,,,SED,SSTc2d J163346.2-242752,248.4425,-24.4644,248.44258670798,-24.46475178700,0.0018701,0.0012179,94.05,6047557086573576960,248.44257377338,0.0821,-24.46476681080,0.0479,0.0663,0.1012,0.6553,4.295,-2.649,0.116,-3.380,0.076,269,1.7337,1216.65,0.562,3.338e+01,31,,,14,1.075,0,9.92949e+03,4.24771e+01,15.695049,2.05136e+02,1.43180e+01,19.558440,1.77001e+04,14.127955,1.803,5.430484,,,0,,,78642484425792624,,170927191,,0.005400,0.075833,0.016221,15.695049,0.005400,9.92949e+03,-0.018,1.8674,1.2220,-0.0622
0.201379,248.481667,-24.701389,2333,2333,Ophiuchus,J163355.6-244205,4.6,-1.22,1500.0,0.17,-1.31,1800.0,0.29,N,Y,100.0,5.6,190.0,10.0,200.0,11.0,97.0,6.8,71.0,6.0,51.0,5.4,33.0,5.1,230.0,24.0,710,84.0,,,,,,,,,,,,,,,,,,,,,,,23.0,0.77,,,260.0,6.1,,,,,,,120.0,12.0,,,,,,,SED,SSTc2d J163355.6-244205,248.4817,-24.7014,248.48172856950,-24.70138955306,0.0006100,0.0004740,109.45,6047533103476186496,248.48170504514,0.0304,-24.70149465898,0.0191,6.9524,0.0345,201.5341,24.133,-4.809,0.037,-23.649,0.031,266,11.8639,646.21,0.179,1.298e+01,31,,,15,1.560,0,3.97209e+04,1.91756e+02,14.189818,6.25316e+03,1.31622e+02,15.848292,5.31087e+04,12.934980,1.494,2.913312,,,0,,,78352484816938543,,170925611,,0.005922,0.023023,0.015685,14.189818,0.005922,3.97209e+04,0.026,0.5964,0.4909,-0.1581
1.066549,248.830833,-24.261111,2334,2334,Ophiuchus,J163519.4-241540,6.9,-0.63,1300.0,0.14,-0.88,1600.0,0.28,N,-,43.0,2.3,100.0,5.5,120.0,6.5,120.0,9.1,140.0,9.5,180.0,11.0,250.0,13.0,190.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,220.0,2.9,,,220.0,5.0,,,,,,,,,,,,,,,SED,SSTc2d J163519.4-241540,248.8308,-24.2611,248.83111129609,-24.26126396910,0.0018644,0.0013021,108.43,6047652263051253632,248.83111980942,0.0847,-24.26129676499,0.0526,-0.3146,0.0948,-3.3201,7.583,1.746,0.112,-7.379,0.085,267,-1.0464,1256.77,0.599,3.665e+01,95,1.1491,0.0168,15,0.953,0,9.04205e+03,2.73021e+01,15.796701,6.95249e+02,1.49452e+01,18.233190,1.40015e+04,14.382462,1.625,3.850729,,,0,,,78882488311086770,,170955864,,0.004282,0.023505,0.010560,15.780535,0.004245,9.17768e+03,0.025,1.8160,1.3688,-0.2149
0.936566,249.01625,-24.395556,2335,2335,Ophiuchus,J163603.9-242344,5.8,-2.14,1800.0,0.13,-2.36,2000.0,0.28,N,-,79.0,4.4,170.0,9.2,190.0,10.0,110.0,8.1,75.0,6.8,61.0,6.3,43.0,6.0,12.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,27.0,0.58,,,18.0,1.7,,,,,,,,,,,,,,,SED,SSTc2d J163603.9-242344,249.0162,-24.3956,249.01649957621,-24.39568256894,0.0014080,0.0008523,121.17,6047640786899132288,249.01647929518,0.0537,-24.39569802554,0.0361,-0.0601,0.0575,-1.0452,5.419,-4.156,0.079,-3.478,0.064,244,-0.8690,759.32,0.340,1.941e+01,31,,,15,0.959,0,1.55270e+04,1.18123e+02,15.209651,6.85323e+02,3.20573e+01,18.248804,2.58492e+04,13.716780,1.709,4.532024,,,0,,,78722490164755495,,170945177,,0.008707,0.050864,0.025272,15.209651,0.008707,1.55270e+04,0.014,1.2829,1.0310,-0.4206
0.589393,249.434167,-24.468056,2336,2336,Ophiuchus,J163744.2-242805,9.2,-2.2,1700.0,0.54,-2.48,2000.0,1.6,Y,-,190.0,10.0,580.0,40.0,820.0,43.0,550.0,40.0,370.0,36.0,300.0,31.0,200.0,29.0,50.0,5.3,,,,,,,,,,,,,,,,,,,,,,,,,120.0,1.6,,,61.0,2.2,,,,,,,,,,,,,,,SED,SSTc2d J163744.2-242805,249.4342,-24.4681,249.43430780641,-24.46815787817,0.0027664,0.0019640,92.69,6047437068010753792,249.43429977984,0.1317,-24.46815602437,0.0769,-0.2089,0.1422,-1.4690,1.696,-1.644,0.171,0.417,0.122,301,10.1345,5344.64,1.060,1.762e+02,95,1.1176,0.0281,17,1.444,0,1.20852e+04,4.40608e+01,15.481730,1.35250e+02,1.13096e+01,20.010696,2.33544e+04,13.826976,1.944,6.183721,,,0,,,78632494343008542,,170947927,,0.004823,0.090832,0.010588,15.465564,0.004775,1.22665e+04,0.017,2.7649,1.9661,-0.0327
1.073996,249.499583,-24.362778,2337,2337,Ophiuchus,J163759.9-242146,8.6,-2.14,1700.0,0.25,-2.42,2000.0,0.71,N,-,94.0,5.0,290.0,17.0,370.0,20.0,240.0,17.0,160.0,14.0,140.0,14.0,92.0,13.0,25.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.85,,,28.0,1.6,,,,,,,,,,,,,,,SED,SSTc2d J163759.9-242146,249.4996,-24.3628,249.49981513141,-24.36298844407,0.0022645,0.0015703,87.80,6047473077016564992,249.49981353636,0.1094,-24.36300929660,0.0655,-0.1821,0.1188,-1.5333,4.703,-0.327,0.140,-4.692,0.098,293,0.4842,1773.25,0.814,4.966e+01,95,1.0531,0.0236,17,1.019,0,6.04594e+03,3.52550e+01,16.233707,6.45250e+01,7.11043e+00,20.814222,1.18481e+04,14.563778,1.970,6.250444,,,0,,,78762494997974725,,171702667,,0.006905,0.119677,0.024224,16.208116,0.006770,6.19013e+03,0.034,2.2636,1.5715,0.0287
1.063654,249.939167,-24.034167,2338,2338,Ophiuchus,J163945.4-240203,9.3,-0.73,1100.0,0.76,-1.0,1500.0,1.7,N,-,140.0,7.7,350.0,28.0,590.0,32.0,870.0,64.0,860.0,63.0,780.0,58.0,900.0,62.0,1500.0,170.0,2000,220.0,,,,,,,,,,,,,,,,,,,,,,,990.0,13.0,,,1700.0,33.0,,,,,,,,,,,,,,,SED,SSTc2d J163945.4-240203,249.9392,-24.0342,249.93934696005,-24.03441252560,0.0007094,0.0004839,81.72,6047849655449492096,249.93931678368,0.0375,-24.03451146030,0.0219,6.8599,0.0406,168.8175,23.108,-6.201,0.044,-22.260,0.031,294,22.5805,1239.03,0.264,3.499e+01,31,,,16,2.072,0,4.96971e+04,1.89407e+03,13.946539,9.03526e+03,1.20434e+03,15.448690,6.78839e+04,12.668478,1.548,2.780212,,,0,,,79152499393609019,,171713246,,0.041472,0.144749,0.122785,13.946539,0.041472,4.96971e+04,0.100,0.7055,0.4896,0.1110
0.523045,251.12,-24.206667,2341,2341,Ophiuchus,J164428.8-241224,0.0,-2.31,2000.0,0.45,-2.34,2000.0,0.45,Y,-,670.0,36.0,610.0,36.0,510.0,27.0,250.0,18.0,190.0,16.0,140.0,14.0,93.0,13.0,20.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.74,,,17.0,1.5,,,,,,,,,,,,,,,SED,SSTc2d J164428.8-241224,251.12,-24.2067,251.12015186106,-24.20671087209,0.0003146,0.0002145,83.46,6047049352732073472,251.12014247090,0.0153,-24.20673739618,0.0068,2.2210,0.0165,134.3251,6.271,-1.927,0.020,-5.968,0.013,515,0.9532,1011.52,0.080,9.725e+00,31,,,18,1.029,0,1.26836e+06,1.34767e+03,10.429263,4.98369e+05,1.78665e+03,11.094666,1.14105e+06,9.604630,1.293,1.490035,,,0,,,,,171827197,,0.002987,0.004789,0.005171,10.429263,0.002987,1.26836e+06,0.024,0.3135,0.2161,0.0884
0.745508,251.122083,-24.265278,2342,2342,Ophiuchus,J164429.3-241555,6.2,-1.99,1700.0,0.52,-2.2,2000.0,1.1,N,-,300.0,16.0,610.0,37.0,750.0,40.0,460.0,34.0,310.0,30.0,250.0,27.0,180.0,25.0,76.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,140.0,2.1,,,100.0,2.9,,,,,,,,,,,,,,,SED,SSTc2d J164429.3-241555,251.1221,-24.2653,251.12222341097,-24.26544078480,0.0019217,0.0011665,78.42,6047047462946443520,251.12220235348,0.0869,-24.26547541851,0.0372,0.1050,0.0899,1.1676,8.910,-4.319,0.117,-7.793,0.075,516,4.5449,6512.01,0.671,1.358e+02,31,,,18,1.145,0,2.14552e+04,9.44950e+01,14.858537,2.50688e+02,9.07380e+00,19.340708,3.94975e+04,13.256471,1.853,6.084237,,,0,,,78882511221741601,,171827099,,0.005519,0.039398,0.011056,14.858537,0.005519,2.14552e+04,-0.060,1.8971,1.2061,0.2004
1.053426,251.360833,-24.051389,2343,2343,Ophiuchus,J164526.6-240305,9.8,0.5,650.0,0.0025,0.23,1000.0,0.0046,N,-,0.24,0.06,0.39,0.083,0.84,0.1,1.5,0.1,2.0,0.12,2.9,0.16,5.6,0.28,22.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,6.8,0.27,,,23.0,1.4,,,,,,,,,,,,,,,SED,SSTc2d J164526.6-240305,251.3608,-24.0514,251.36110197362,-24.05154804604,0.0277684,0.0171756,92.96,6047145903592052352,251.36110782096,1.1539,-24.05155025677,0.4606,-0.9897,1.1816,-0.8376,1.300,1.201,1.717,-0.497,1.063,384,3.5077,555.97,3.450,4.070e+00,95,1.0615,0.2053,14,1.129,0,9.92498e+01,6.64870e-01,20.695543,5.01003e+01,5.98643e+00,21.088942,1.74178e+02,19.145410,2.260,1.943531,,,0,,,79132513611048516,,171829374,,0.007778,0.129763,0.041452,20.687696,0.007729,9.99697e+01,0.933,27.7456,17.2125,-0.0513
1.324253,251.3975,-24.239444,2344,2344,Ophiuchus,J164535.4-241422,4.7,-1.48,1800.0,0.23,-1.78,2000.0,0.43,N,-,170.0,9.0,310.0,18.0,320.0,17.0,83.0,17.0,160.0,10.0,140.0,11.0,110.0,7.0,90.0,9.4,,,,,,,,,,,,,,,,,,,,,,,,,120.0,1.6,,,110.0,3.5,,,,,,,,,,,,,,,SED,SSTc2d J164535.4-241422,251.3975,-24.2394,251.39784166292,-24.23963958752,0.0009619,0.0006210,80.11,6047138653687116544,251.39783341625,0.0445,-24.23966922181,0.0198,0.0841,0.0451,1.8645,6.879,-1.692,0.059,-6.668,0.039,471,-1.3303,2095.16,0.313,4.582e+01,31,,,17,0.956,0,3.63858e+04,4.49472e+02,14.285036,1.98299e+03,1.39399e+02,17.095242,5.92754e+04,12.815709,1.684,4.279532,,,0,,,78912513978542676,,171828140,,0.013692,0.076375,0.037046,14.285036,0.013692,3.63858e+04,0.025,0.9536,0.6337,0.1511
1.405981,251.7425,-9.588611,2345,2345,Ophiuchus North,J164658.2-093519,5.6,0.66,230.0,0.44,0.61,280.0,0.5,N,Y,1.8,0.09,8.3,0.35,27.0,0.79,82.0,4.3,150.0,7.9,230.0,11.0,190.0,12.0,2400.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,410.0,5.7,,,2600.0,45.0,5600,1200,,,,,160.0,16.0,,,,,,,SED,SSTgbs J1646582-093519,251.7425,-9.5886,251.74274971861,-9.58891415072,0.0047474,0.0023395,89.98,4337763965046986368,251.74274971861,4.7474,-9.58891415072,2.3395,,,,,,,,,210,37.0612,2240.28,23.074,5.328e+01,3,,,11,,0,5.80170e+01,8.31896e-01,21.278479,4.32585e+01,1.06227e+01,21.248363,3.81027e+02,18.295506,7.313,2.952858,,,0,,,96492517427283763,1237668597240889977,,,0.015810,0.266630,0.036217,21.278479,0.015810,5.80170e+01,5.839,4.7474,2.3395,0.0006
0.482472,252.073333,-14.185833,2346,2346,Ophiuchus North,J164817.6-141109,5.0,-0.7,1400.0,0.11,-1.28,1700.0,0.19,N,-,51.0,1.7,90.0,4.4,110.0,2.6,71.0,3.5,65.0,3.1,68.0,3.3,90.0,4.4,170.0,16.0,87,12.0,,,,,,,,,,,,,,,,,,,,,,,120.0,1.7,,,190.0,4.8,,,,,,,,,,,,,,,SED,SSTgbs J1648176-141109,252.0733,-14.1858,252.07347122144,-14.18583110779,0.0010123,0.0007860,88.57,4326516648289149568,252.07343313035,0.0496,-14.18593300330,0.0265,8.2971,0.0556,149.2281,24.386,-8.309,0.063,-22.926,0.049,365,-0.5100,797.37,0.307,1.404e+01,31,,,19,0.980,0,1.12238e+04,2.48181e+01,15.562015,7.50719e+02,1.73512e+01,18.149849,1.79831e+04,14.110734,1.669,4.039115,,,0,,,90972520734287248,,175605129,380050293,0.003655,0.025249,0.008634,15.562015,0.003655,1.12238e+04,0.044,1.0122,0.7861,0.0128
1.315962,252.090833,-14.178333,2347,2347,Ophiuchus North,J164821.8-141042,8.6,-1.03,1200.0,0.54,-1.3,1600.0,1.2,N,-,120.0,3.2,300.0,7.7,480.0,7.9,640.0,32.0,560.0,31.0,540.0,26.0,470.0,23.0,640.0,59.0,480,49.0,,,,,,,,,,,,,,,,,,,,,,,390.0,5.8,,,730.0,17.0,,,,,,,,,,,,,,,SED,SSTgbs J1648218-141042,252.0908,-14.1783,252.09089236066,-14.17869398602,0.0008849,0.0001292,131.29,4326540051565002880,252.09089236066,0.6704,-14.17869398602,0.5919,,,,,,,,,117,27.0782,1199.38,1.181,6.314e+01,3,,,7,,0,6.85675e+03,4.87467e+01,16.097070,,,,,,,,,,0,,,,,,,0.008196,,,16.097070,0.008196,6.85675e+03,,0.6704,0.5919,-0.9576
1.439404,252.090833,-14.178333,2347,2347,Ophiuchus North,J164821.8-141042,8.6,-1.03,1200.0,0.54,-1.3,1600.0,1.2,N,-,120.0,3.2,300.0,7.7,480.0,7.9,640.0,32.0,560.0,31.0,540.0,26.0,470.0,23.0,640.0,59.0,480,49.0,,,,,,,,,,,,,,,,,,,,,,,390.0,5.8,,,730.0,17.0,,,,,,,,,,,,,,,SED,SSTgbs J1648218-141042,252.0908,-14.1783,252.09120593978,-14.17850366959,0.0022568,0.0017291,92.42,4326540051567100288,252.09116475314,0.1090,-14.17860801587,0.0622,8.1848,0.1206,67.8913,25.138,-8.985,0.141,-23.478,0.108,380,128.2580,29657.92,0.963,6.351e+02,31,,,19,8.368,0,5.48755e+04,9.37897e+02,13.838920,9.60692e+03,5.62190e+02,15.382082,8.02132e+04,12.487282,1.637,2.894800,,,0,,,90982520911306026,,175624522,380050300,0.018760,0.063598,0.048683,13.838920,0.018760,5.48755e+04,0.171,2.2560,1.7302,-0.0228
0.497584,252.19,-14.276667,2348,2348,Ophiuchus North,J164845.6-141636,5.6,-0.97,1400.0,1.2,-1.38,1700.0,2.2,N,Y,520.0,12.0,960.0,34.0,1200.0,30.0,1000.0,52.0,890.0,46.0,820.0,40.0,930.0,45.0,1300.0,120.0,870,92.0,,,,,,,,,,,,,,,,,,,,,,,860.0,11.0,,,1500.0,33.0,,,,,,,900.0,90.0,,,,,,,SED,SSTgbs J1648456-141636,252.19,-14.2767,252.19013586276,-14.27662495246,0.0004394,0.0003345,96.68,4326511906643771904,252.19009618452,0.0220,-14.27672777453,0.0113,8.1615,0.0231,352.8666,24.700,-8.652,0.027,-23.135,0.021,371,6.4878,1426.32,0.151,3.180e+01,31,,,18,1.248,0,2.63166e+05,6.65139e+02,12.136793,5.61816e+04,5.79779e+02,13.464558,3.17741e+05,10.992711,1.421,2.471847,,,0,,,90862521901458319,,175605181,379013167,0.003889,0.011547,0.008939,12.136793,0.003889,2.63166e+05,0.018,0.4382,0.3361,-0.0638
0.775557,252.253333,-14.286111,2349,2349,Ophiuchus North,J164900.8-141710,3.3,-1.28,1700.0,0.54,-1.65,1800.0,0.81,N,-,370.0,8.2,570.0,21.0,580.0,11.0,390.0,20.0,320.0,19.0,270.0,13.0,270.0,13.0,300.0,28.0,92,14.0,,,,,,,,,,,,,,,,,,,,,,,290.0,4.2,,,350.0,7.2,,,,,,,,,,,,,,,SED,SSTgbs J1649008-141710,252.2533,-14.2861,252.25337268794,-14.28632297151,0.0036740,0.0025753,79.96,4326534485289519104,252.25333774835,0.1881,-14.28641942750,0.0865,8.4515,0.1988,42.5213,23.001,-7.618,0.227,-21.703,0.163,328,68.0575,47529.59,1.313,1.686e+03,31,,,18,4.646,0,1.16708e+05,2.78324e+02,13.019616,1.12327e+04,7.48264e+01,15.212332,1.77766e+05,11.623275,1.619,3.589057,,,0,,,90852522533876681,,175606936,379013173,0.003781,0.007752,0.004783,13.019616,0.003781,1.16708e+05,0.054,3.6454,2.6156,0.1236
0.231400,252.273333,-15.620278,2350,2350,Ophiuchus North,J164905.6-153713,12.8,-1.87,1500.0,0.87,-2.22,1900.0,3.6,N,-,140.0,3.2,660.0,26.0,1100.0,22.0,1000.0,52.0,780.0,43.0,740.0,36.0,520.0,25.0,150.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,320.0,4.2,,,170.0,3.9,,,,,,,,,,,,,,,SED,SSTgbs J1649056-153713,252.2733,-15.6203,252.27329017218,-15.62032729919,0.0022943,0.0017232,90.48,4134109779947177728,252.27330925306,0.1141,-15.62034087544,0.0582,0.1399,0.1206,1.1607,5.141,4.135,0.143,-3.055,0.108,384,4.5107,1915.68,0.814,3.912e+01,31,,,18,1.167,0,4.50557e+03,6.47314e+01,16.552994,8.72406e+01,1.23201e+01,20.486746,8.87017e+03,14.878066,1.988,5.608680,,,0,,,89252522732815939,,175513301,,0.015840,0.153353,0.044226,16.552994,0.015840,4.50557e+03,0.142,2.2942,1.7232,-0.0048
1.129735,245.407083,-20.01,2351,2351,Ophiuchus North,J162137.7-200036,7.9,-2.09,1700.0,1.2,-2.3,1900.0,3.0,Y,-,440.0,8.5,1200.0,38.0,1500.0,25.0,1100.0,58.0,810.0,40.0,690.0,34.0,470.0,22.0,110.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,290.0,3.9,,,150.0,3.7,,,,,,,,,,,,,,,SED,SSTgbs J1621377-200036,245.4071,-20.01,245.40704913950,-20.01031219830,0.0014306,0.0009762,95.77,6245086996204032128,245.40704166947,0.0677,-20.01032378053,0.0374,0.3129,0.0754,4.1507,3.047,-1.579,0.088,-2.606,0.062,423,2.2316,5988.91,0.547,1.631e+02,31,,,16,1.077,0,4.30788e+04,8.84020e+02,14.101707,9.36721e+02,1.27347e+02,17.909515,8.00838e+04,12.489034,1.881,5.420482,,,0,,,83982454070537907,,171277647,,0.022450,0.147632,0.054871,14.101707,0.022450,4.30788e+04,0.061,1.4267,0.9818,-0.0781
